Date,ABW,AFG,AGO,AIA,ALB,AND,ANT,ARE,ARG,ARM,ASM,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COL,COM,CPV,CRI,CUB,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESH,ESP,EST,ETH,FIN,FJI,FLK,FRA,FRO,GAB,GBR,GEO,GHA,GIN,GLP,GMB,GNB,GNQ,GRC,GRD,GRL,GTM,GUF,GUY,HKG,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LIE,LKA,LSO,LTU,LUX,LVA,MAR,MDA,MDG,MEX,MKD,MLI,MLT,MMR,MNG,MOZ,MRT,MSR,MTQ,MUS,MWI,MYS,MYT,NAM,NCL,NER,NGA,NIC,NLD,NOR,NPL,NZL,OMN,OWID_SRM,OWID_WRL,PAK,PAN,PER,PHL,PNG,POL,PRI,PRK,PRT,PRY,QAT,REU,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SJM,SLB,SLE,SLV,SOM,SPM,STP,SUR,SVK,SVN,SWE,SWZ,SYR,TCA,TCD,TGO,THA,TJK,TKM,TLS,TON,TTO,TUN,TUR,TWN,TZA,UGA,UKR,URY,USA,UZB,VCT,VEN,VIR,VNM,VUT,WSM,YEM,ZAF,ZMB,ZWE
1850,395.00427,16566294.0,15508398.0,0.0,457783.2,8452.102,2570.269,18794.934,13521661.0,528583.0,2095.7483,24509.281,10014056.0,3343324.5,1463552.5,542986.4,2552792.8,1212317.6,5764371.5,5286143.5,3241759.5,7263.898,3770.5776,875374.56,5898410.0,23360.344,14826041.0,10429938.0,13594.623,10616.076,73572.06,12306726.0,1368511.8,2800370.5,1421086.8,2828596.2,377025120.0,1175732.2,6326786.0,12078142.0,5493327.0,5764455.5,42963.965,28075.543,148929.39,673849.25,111391.43,5924512.0,26378216.0,470992.38,10264.237,1792601.5,159457.88,17618630.0,487884.34,524262.22,1555610.1,158744.12,20083916.0,2845204.2,9595242.0,1404326.1,51263.273,0.0,47429720.0,112374.66,2471707.0,13039900.0,4901965.5,4700586.5,1817614.6,40248.5,16155.494,335599.25,179529.39,3368658.0,16484.385,0.0,731584.4,4888.954,213827.84,0.0,625473.5,1095473.5,603917.4,6255702.0,12133145.0,115144010.0,6680112.5,15599620.0,1983849.5,876731.8,211823.1,19286826.0,173741.84,110331.6,3092699.2,110188970.0,7364915.0,4462614.0,805043.8,13781.131,3623514.0,126816.16,819476.5,309903.3,239380.73,4213374.5,14164.633,10159.613,647248.1,456051.22,1570840.6,171495.03,1397911.6,7833616.0,1370541.4,9619339.0,30808934.0,527742.8,13918929.0,26869.43,3063415.0,77883560.0,14850699.0,17973332.0,4958.4,16260.699,31363.662,796767.9,354523.0,0.0,22506088.0,169450.28,12008418.0,25793416.0,741233.94,1931561.2,635071.0,2118841.2,1719066.8,771101.9,2766483.0,1776202600.0,18234008.0,253365.62,4394896.0,1616101.5,565238.4,16268765.0,138090.03,1833820.8,2269523.5,3295592.5,2079.9292,30190.006,9613989.0,88161650.0,428614.16,74867220.0,33413484.0,4933958.0,26953.314,0.0,24987.582,15155.664,272613.78,18472498.0,5902.536,15897.443,26870.506,2253081.0,340250.0,2761018.0,317133.94,4905937.0,313.96243,20464560.0,1168696.8,1863772.2,1891750.8,14401676.0,239755.95,21631.781,51370.14,2311197.2,20935894.0,237107.55,8650594.0,3272698.2,13405442.0,1405739.2,74634160.0,11129231.0,8213.711,1941757.0,17773.125,2112407.2,1862.7445,11209.576,12819027.0,4141955.8,5088393.0,3406002.0
1860,439.73264,17436170.0,16037641.0,0.0,497597.88,8847.982,3014.37,19146.441,16377028.0,548456.4,2146.9087,22204.172,18945852.0,3432565.0,1585808.4,557899.75,2569865.5,1134680.8,5767459.5,5407207.0,3254011.0,7419.1685,3680.6436,921174.6,6262752.0,23745.355,17336026.0,11931830.0,14191.276,10762.182,79124.86,12253934.0,1414964.5,4554826.0,1432389.1,3720583.5,372289820.0,6993826.5,6397045.5,12266863.0,5523717.0,6186858.5,45806.207,30204.566,162734.44,706175.1,123658.38,6113342.5,26273076.0,482077.78,11948.9,1956080.5,168775.92,19475538.0,545076.5,436894.1,1609723.4,157753.38,21193116.0,3163072.5,11324656.0,1461363.0,53786.97,0.0,46736364.0,112369.7,2527919.5,11379107.0,5146955.0,4797415.0,6917781.0,41173.3,23874.355,348924.66,182146.81,3692094.8,16803.197,0.0,799442.2,5222.9756,252256.84,0.0,669884.25,1131824.4,649364.75,6335107.0,14665374.0,116951570.0,6680794.0,16298732.0,2070507.9,913517.9,217078.88,20025216.0,171825.17,114495.32,3111539.8,113988380.0,7569286.0,4707140.5,814276.56,13667.633,3550778.8,126265.18,824712.6,323175.12,1082998.2,4249757.5,14499.523,10090.39,787687.56,491362.25,1771278.8,184580.33,1570850.8,8751539.0,1452953.1,9955848.0,31579316.0,570511.6,14297822.0,26863.055,3407964.2,79996670.0,16237260.0,18321438.0,5093.098,16438.463,31328.236,811901.9,459743.66,0.0,23757904.0,178277.23,12253488.0,26260860.0,750279.9,1987220.0,703579.9,2146674.5,2015253.9,789298.4,3258896.0,1891751800.0,18365400.0,278091.38,4995390.0,1934604.8,551471.7,18331612.0,165839.88,1798420.2,2370849.2,3385719.2,2167.5134,44646.105,10042946.0,100279470.0,439358.44,76402170.0,34005172.0,4982050.0,33790.023,0.0,25979.498,58360.79,306317.4,19226000.0,6100.054,17432.543,27851.553,2316117.0,348316.2,2972818.2,345167.8,5053288.0,322.73544,22205288.0,1178796.6,2145957.2,1990949.5,15204458.0,258346.25,22427.281,62997.88,2396489.5,21449588.0,237912.47,8894753.0,3351981.5,15276589.0,2500655.2,103610810.0,11750800.0,8364.512,7109515.0,17543.004,2297058.2,1966.4856,11769.017,13053872.0,5106563.5,5232612.0,3440232.8
1870,525.4185,18348440.0,16648069.0,0.0,535890.56,9258.437,3143.203,19465.488,20640038.0,568521.5,2337.081,20021.31,30382070.0,3564905.8,1718276.5,575059.94,2552840.5,1155915.9,5774990.0,5572057.0,3263839.5,7566.2373,3960.0269,1012484.1,6641019.0,26270.352,14798124.0,13481927.0,14765.305,10598.443,87072.41,12249431.0,1468880.8,7482831.0,1461113.8,4271034.0,317262140.0,7129566.0,6477278.0,12480199.0,5563126.5,6602290.5,48824.31,32489.2,195547.75,737645.06,135852.17,6321558.5,26262512.0,494710.88,12700.675,2096250.6,218850.6,21334424.0,601807.0,499307.53,1673857.0,158451.98,21999818.0,3191684.5,13054072.0,1545079.0,55301.81,0.0,45807050.0,112362.28,2591887.5,13835656.0,5386412.5,4907364.5,7076933.0,42163.57,35237.055,364378.4,185427.14,4047681.0,17143.723,0.0,859492.1,5561.1367,302702.8,0.0,692876.5,1220528.8,689593.5,6416698.5,17011964.0,118782170.0,6394812.0,16990390.0,2345111.0,923003.4,215912.62,19956024.0,187235.23,118703.08,3174646.2,117918820.0,7803387.5,4965005.0,823931.9,16046.514,3467961.2,125562.58,824765.44,336204.62,1111011.5,4286140.5,14855.094,10003.582,868349.6,533870.0,1940695.4,179605.56,1714428.2,9669850.0,1537981.4,10344334.0,32335812.0,635890.56,14731584.0,26825.95,3753254.0,82167224.0,17103858.0,18716566.0,5235.8003,17182.27,31080.012,831951.25,564480.5,0.0,25082622.0,183774.28,12531977.0,26790724.0,755049.4,2042942.8,749787.56,2174190.0,2416533.8,807568.06,3729642.0,1914134800.0,18482052.0,299165.0,5576606.5,2251382.8,535943.06,20277386.0,195801.81,1760194.5,2536031.5,3470266.8,2168.777,48904.07,10428928.0,108078200.0,451755.34,77967280.0,34675570.0,5038462.5,42219.188,0.0,26452.49,89535.29,335806.38,20220826.0,6311.194,19119.238,29842.15,2331397.8,371976.8,3198435.5,375700.66,5204534.0,332.0949,22684174.0,1203138.0,2428577.5,2095171.5,16051981.0,267213.66,22762.508,73400.84,2495253.0,21959776.0,237816.97,9174613.0,3442389.8,17148846.0,3567882.2,107221270.0,12407080.0,8522.867,7901938.5,16457.783,2481300.2,2034.5592,13163.99,13291411.0,6773257.0,5409407.5,3493502.0
1880,833.53015,19591768.0,17364348.0,0.0,581349.5,9682.966,3518.2576,19709.805,24917492.0,588654.25,2534.93,18374.107,44335908.0,3707021.2,1861810.0,595133.06,2607395.5,1177527.9,5788865.0,5736578.5,3581270.0,7689.87,4244.119,1112483.2,7031797.0,29054.695,12311664.0,15080559.0,15315.959,10825.51,97048.71,12305487.0,1532568.2,9225484.0,1480827.2,4685327.0,308507550.0,7285366.0,6570429.5,12724909.0,5614716.5,7901514.0,52026.63,34939.977,237255.77,779591.75,147964.88,6472757.5,26308280.0,509335.97,12646.433,2219706.0,283806.06,23195576.0,684986.3,570637.2,1751440.2,158938.44,22727108.0,3210401.5,14783486.0,1654139.5,56852.406,0.0,45549890.0,112351.22,2665823.5,14567868.0,5615397.5,5034135.5,7260371.0,43174.74,51929.61,382624.9,189730.56,4481914.5,17487.459,0.0,894973.0,5897.096,359787.8,0.0,715426.1,1314725.5,706823.6,6605805.0,19216430.0,120510060.0,6601172.0,19521742.0,2654742.0,932587.0,214260.47,20592458.0,203693.06,145977.56,3350003.0,121984780.0,8075951.0,5236931.0,869284.4,16609.006,3354022.0,124678.85,861275.1,387882.0,1143414.0,4322523.0,15220.387,9896.979,878341.1,586233.0,2124982.2,183780.17,1869000.5,10588548.0,1625136.9,10800663.0,33076348.0,708609.3,15236287.0,26786.453,4099249.5,85220264.0,18024614.0,19171900.0,5380.7993,17924.13,30591.756,858427.9,668642.6,0.0,26484600.0,189385.45,12853310.0,27400380.0,816390.06,2154374.5,766413.7,2280923.5,2895594.2,824623.94,4178592.5,2070905300.0,18581424.0,311298.0,6417021.0,2557350.2,519245.7,23340974.0,225406.66,1717829.2,2709933.8,3548643.5,2168.2073,47505.92,10778666.0,123514770.0,466294.75,80432970.0,35446532.0,5106000.5,43565.395,0.0,26912.76,137335.55,383155.12,21267086.0,6529.6416,20970.49,31850.145,2343125.5,396578.34,3417587.0,408956.75,5860376.0,341.6964,23236030.0,1227981.9,1870457.6,2204649.8,16946740.0,276356.7,22907.01,96882.84,2611649.0,22193888.0,237187.62,9500676.0,3547124.2,20168284.0,4764077.5,175197500.0,13100011.0,8678.998,8775017.0,15439.123,2993698.2,2104.989,14717.205,13774399.0,13404978.0,5629389.0,3571520.0
1890,971.77966,21150142.0,18223454.0,0.0,624869.9,10120.617,3690.1611,19855.18,28891440.0,608691.1,2737.1768,17833.684,67610770.0,3836948.5,2017333.0,619110.9,2582379.5,1199522.4,5812096.0,6124765.5,3886432.2,7782.221,4528.5635,1221926.8,7433030.0,32123.004,18655516.0,19314312.0,15842.415,10834.193,105767.4,12440860.0,1609499.4,11648265.0,1464121.5,5128238.0,305573380.0,7467591.0,6680894.0,13010862.0,5683286.0,9180258.0,55421.22,37568.016,272926.9,825085.1,159986.1,6523697.0,26023378.0,526609.25,8696.205,2345195.0,369975.44,25059336.0,750708.75,786565.1,1847769.6,159170.38,23274532.0,3216519.5,16512900.0,1872289.4,59261.88,0.0,44705070.0,112334.945,2752988.8,15281176.0,5824228.5,5183166.5,7475947.0,44206.93,76388.984,404668.0,195803.22,4961605.0,17834.21,0.0,900760.4,6221.6875,424266.06,0.0,737327.5,1414443.5,764821.3,6780551.0,21224568.0,122610050.0,6217729.0,22029914.0,3003405.5,942270.06,212026.69,21379474.0,221202.94,179281.03,3530294.5,126190950.0,8399949.0,5523678.5,947246.44,17574.912,3227668.0,123574.75,908848.3,378283.97,1181646.4,4577203.5,15598.057,9767.876,943105.44,652669.94,2325170.2,186821.25,2034860.8,11507634.0,1713731.2,11348639.0,39920736.0,789464.06,15835783.0,26744.547,5022415.5,94681280.0,19002918.0,19706798.0,5527.8374,18654.5,30121.77,893656.25,1006975.75,0.0,27968492.0,195098.94,13231348.0,28115314.0,882412.4,2265806.0,781175.75,2294859.5,3962531.0,861730.0,4605596.0,2237018600.0,18660448.0,343138.97,8188661.0,2825703.5,501169.0,26195220.0,253535.2,1681063.6,2929879.5,3620135.8,2165.3896,43019.86,11081527.0,141115980.0,483705.2,83209450.0,36350090.0,5188998.0,42962.34,0.0,27357.068,210612.8,423599.5,22367432.0,6755.6494,22999.355,33826.785,2350787.0,422020.06,3448090.0,445180.8,6512256.5,351.54425,23884320.0,1253338.5,2215616.0,2319624.0,17891360.0,285788.25,23040.29,114927.18,2751945.2,22373464.0,235338.67,9888547.0,3670915.5,23688984.0,6945239.0,208928160.0,13831638.0,8832.153,9159616.0,14482.903,3673727.5,2177.8564,16443.98,14252828.0,16454573.0,5908817.0,3683094.2
1900,1207.9004,22826316.0,19284078.0,0.0,676929.1,10569.733,3754.272,19868.346,38883756.0,628415.1,2938.55,16185.078,97563880.0,4019673.2,2185847.2,648554.56,2552473.5,1221905.4,5849718.5,6492253.5,3694158.5,7832.58,4807.663,1341617.2,7841820.5,35501.734,17044300.0,22874048.0,16343.758,11410.764,117449.2,12685847.0,1705210.1,12436726.0,1572958.2,5761487.0,309228000.0,7686065.5,6815613.5,13353253.0,5776518.0,10816063.0,59015.52,40384.992,329212.34,873291.56,171901.81,6691082.0,25949244.0,547554.4,11780.465,2502573.0,479274.38,26926088.0,822530.25,954072.0,1971539.1,159093.67,24317648.0,3206440.8,18242316.0,2092301.4,61632.95,0.0,43291690.0,112312.23,2858462.0,16135837.0,6001182.0,5362897.0,7735843.0,45260.23,112109.02,432115.0,205610.81,5493404.0,18183.758,0.0,904032.06,6521.541,496971.0,0.0,758345.5,1519612.9,824879.0,7084951.5,25459486.0,124408080.0,6106317.0,23976488.0,3395354.2,952053.44,209083.47,22040414.0,110087.805,219827.44,3876749.5,130542160.0,8795758.0,5826050.0,1033229.5,17528.83,3086164.8,122195.84,956441.8,403793.56,1227953.8,5222173.0,15976.959,9612.883,1084007.0,740343.25,2542295.5,188639.9,2212116.5,12427108.0,1802809.0,12026110.0,45275984.0,879331.7,16567515.0,26410.355,6036000.0,105192760.0,20042366.0,20351256.0,5676.5747,19360.803,29602.357,941429.1,1119081.0,0.0,29539214.0,200896.64,13687602.0,28974904.0,950609.1,2394504.5,823417.9,2310677.0,5140728.0,899775.3,5010556.0,2472262700.0,18715362.0,376897.56,9511374.0,3144186.0,596091.0,27587222.0,284149.8,1639367.8,3073596.5,3683867.2,2159.746,43464.336,11366243.0,164921980.0,505132.03,86079610.0,37435730.0,5296778.0,42212.605,0.0,27781.668,322921.72,456732.9,23524658.0,6989.4805,25218.291,35698.85,2353784.2,448159.25,3579355.5,484639.47,6379091.0,361.64264,24665390.0,1279218.6,2588947.0,2440341.8,18888628.0,295611.84,23162.605,126094.8,2926141.0,22524044.0,257848.53,10362745.0,3821150.0,28795992.0,9123640.0,289621630.0,14604123.0,8981.467,8747933.0,13585.266,4401800.0,2253.2458,18359.74,14726091.0,22950642.0,6274158.5,3842640.8
1910,1138.5276,24627528.0,20646766.0,0.0,726452.44,11027.496,3795.168,19701.576,58107496.0,647533.5,3130.6394,14504.627,132111144.0,4215909.0,2368437.8,686111.5,2463457.0,1244682.6,5910794.5,6836318.0,4052485.8,7825.711,5074.0854,1472404.5,8254150.5,39219.195,19279630.0,28784094.0,16640.045,12949.458,133863.44,13093158.0,1829231.5,20327264.0,1689595.2,6668744.5,310866560.0,7957053.0,6986415.0,13777166.0,5907624.5,13125345.0,62815.88,43403.176,382039.84,1134501.0,197436.25,6884995.5,26947940.0,573888.4,13491.0,2689275.5,598077.2,28796272.0,946005.6,1098464.5,2138239.2,158637.61,25551506.0,3174995.5,19971730.0,2348056.5,71467.09,0.0,41975836.0,112284.336,2990742.5,17018444.0,6128107.0,5587393.0,8060360.5,46334.69,164037.06,467748.88,227899.53,5890211.5,18535.873,0.0,952352.6,6776.7197,578823.3,0.0,778212.5,1630026.8,910859.4,7331849.0,29734148.0,125770350.0,6208240.5,25899012.0,3834963.0,961938.06,205252.5,22796564.0,136813.06,268999.78,4282451.0,135043410.0,9297841.0,6144888.5,1127885.0,17597.59,2969854.5,120462.21,933900.4,389524.12,1286097.2,5502079.0,16362.952,9427.621,1184532.1,862575.5,2777374.8,189126.5,2400598.2,13346968.0,1891051.1,12898016.0,51146264.0,979176.7,17494736.0,26340.506,7349882.5,116871380.0,21144456.0,21155152.0,5826.567,28159.975,28738.42,1008453.75,1419098.0,0.0,31201996.0,206750.53,14257918.0,30044486.0,1020249.1,2456417.0,850076.25,2551522.5,6249011.5,938508.7,5393267.0,2707164700.0,18741476.0,453292.2,10227702.0,3719384.0,568218.25,28775156.0,344503.25,1591689.8,3290212.8,4671308.0,2150.4316,42672.816,11835222.0,201525000.0,532514.56,89046136.0,38785450.0,6321347.0,41145.5,0.0,28182.2,495014.25,548351.94,24741702.0,7231.405,27637.773,37354.574,2342590.0,474799.56,3732333.5,527623.7,6245265.0,371.9958,25639700.0,1305632.8,3267806.8,2567057.0,19941472.0,305874.5,23671.059,155896.42,3151475.5,22635684.0,280056.75,10964750.0,4010227.0,35448384.0,10225126.0,319869060.0,15419748.0,9125.94,8256198.0,12742.585,5178004.0,2331.2449,13437.158,15193414.0,30788418.0,6772129.5,4075722.2
1920,991.4213,26680784.0,22503288.0,0.0,760213.25,11489.039,3653.606,18949.738,79284600.0,665643.75,3519.8137,11244.567,171956420.0,3963492.2,2566280.2,736765.25,2429605.2,1267859.9,6013389.0,7153501.5,4329166.0,8168.5684,5817.124,1665831.6,8664502.0,43669.49,26128940.0,39708284.0,16914.531,13725.922,161204.81,13764836.0,1999856.4,29835518.0,1651997.9,7245349.0,326052350.0,8310272.0,7215717.0,14328253.0,6101699.0,16530831.0,66826.91,46635.383,437435.88,1540406.2,223546.7,6540627.0,26018484.0,608799.56,14144.035,2965938.5,777509.5,30670378.0,1042424.1,1344743.9,2378870.8,309105.53,27301852.0,3152181.5,21701144.0,2499620.0,81882.51,0.0,37910670.0,112268.2,3165567.2,17541288.0,6181247.0,5882563.0,8486896.0,45941.203,212476.03,516951.2,240549.62,6311441.0,18297.209,0.0,999316.1,6956.271,663467.9,0.0,858295.5,1800016.5,1013559.0,7305006.0,34044120.0,127532730.0,6675295.5,27793356.0,4206262.0,1202757.4,242346.72,24239576.0,169534.95,315173.75,4667193.0,139699870.0,9970875.0,6481084.5,1246782.6,15835.406,3234635.0,118249.2,963062.44,390499.5,1363050.2,5490485.5,16230.084,9206.215,1274727.9,1047620.2,2871830.8,188113.14,2462905.0,14267215.0,1976635.8,14088494.0,46473596.0,1057026.8,18735998.0,25975.814,8794156.0,113749990.0,23826610.0,22210132.0,5789.561,27102.57,27831.31,1108026.1,2136414.8,0.0,32962374.0,210798.28,15008336.0,31443732.0,1090347.0,2515841.5,903509.1,2951886.0,7765864.0,934664.6,5753601.0,2882303700.0,19519166.0,517603.62,10954449.0,4443871.5,569296.1,24960332.0,402736.8,1988560.8,3291874.5,5611754.0,4229.5205,41355.438,11852258.0,187575200.0,569495.6,89246480.0,40549336.0,5742939.0,40129.793,0.0,30668.63,731558.75,717681.5,27192628.0,6661.983,30263.531,41706.76,2322417.0,517406.84,3803312.5,574450.5,6110525.0,462.31766,26918318.0,1567128.5,4088095.2,2700029.2,21052990.0,315913.94,23665.623,168793.56,3461094.5,24411684.0,300600.66,11772450.0,4261197.0,35997468.0,11622985.0,340558530.0,16280920.0,8973.548,7764355.0,11951.469,5770285.0,2391.3284,17984.834,16441473.0,38100216.0,7495191.0,4433143.5
1930,1474.0874,28702094.0,25284590.0,0.0,776612.6,11945.449,3994.8613,17857.07,100372250.0,682176.1,3894.7551,10272.358,223061090.0,3909347.5,2780648.5,811514.06,2336596.5,1291443.2,6199497.0,7311402.5,4821282.5,8393.926,6614.551,1883682.8,9065306.0,48640.45,26927972.0,52604236.0,17166.148,17301.797,192081.94,14933636.0,2258531.5,35835760.0,1629962.4,7988609.0,322786620.0,8808698.0,7553443.0,15102753.0,6414193.0,20847568.0,71050.34,50094.96,492131.3,1995162.9,249580.55,6565325.0,26175792.0,659196.2,12627.167,3115936.8,1023315.56,32548978.0,1126447.8,1518726.1,2767666.5,599935.94,29511518.0,3084959.5,23430560.0,2626825.5,92900.16,0.0,37686136.0,112260.79,3416899.8,18056520.0,6109773.0,6303920.5,9095571.0,45546.582,273584.16,592045.06,253130.16,7032832.0,18424.783,0.0,1111959.5,7287.4277,757221.9,0.0,1166614.5,1983502.5,1134029.2,7581492.0,38420210.0,136824780.0,4826420.5,29652896.0,4161991.2,1384064.8,279647.72,24792764.0,233324.38,367935.2,5266174.0,144516900.0,10957006.0,6835573.5,1603989.2,14502.693,3480519.2,115333.055,1030269.7,455143.0,1473890.2,5459570.5,16096.051,8940.377,1338762.2,1369166.6,2966419.8,185363.75,2520512.5,15187848.0,2057020.8,15877341.0,54038450.0,1140730.2,20551368.0,25606.078,9053938.0,110554440.0,26891924.0,23711884.0,5749.017,27339.133,26683.201,1271592.0,2074483.6,0.0,34826240.0,214696.56,16080358.0,33427072.0,1427394.2,2556333.8,919743.06,3149387.0,9319097.0,932182.44,6091363.0,3131929000.0,21160374.0,620931.8,11749047.0,4994596.5,563185.06,28128448.0,458843.62,2262303.2,3530906.5,6498161.5,8289.781,45093.6,13170862.0,206352580.0,624089.0,93934360.0,43045976.0,6704761.0,38167.156,0.0,33328.2,1080894.1,724167.1,29886276.0,6092.417,33090.17,46176.363,2470601.5,562088.56,3893368.8,625465.94,5974388.0,574.51154,28738416.0,1880996.8,5276232.5,2839523.5,22226454.0,326060.03,23550.375,158225.19,3930306.2,26518312.0,344564.44,12957202.0,4624081.0,33909956.0,12927911.0,370053400.0,17190182.0,8814.834,8716123.0,11208.73,5437546.0,2452.96,24320.719,17675788.0,47426004.0,8661728.0,5035350.0
1940,3070.944,30685426.0,30280948.0,0.0,831153.75,12378.299,5060.5674,16220.728,114490900.0,860146.9,4197.26,10356.287,268465540.0,3754203.8,3012923.5,942343.8,2105776.5,1315438.1,6596133.5,7438595.5,5168298.5,8396.307,7447.121,2128776.5,9446120.0,54195.47,30621940.0,53053150.0,17393.693,21011.584,226340.55,17308116.0,2730945.0,43525910.0,1598842.8,9427206.0,316815840.0,9624281.0,8146318.5,16361316.0,7004219.0,23883484.0,75483.38,53795.742,656294.5,2190171.5,275485.75,5503236.5,26392618.0,744598.25,18012.494,3174641.5,1213347.2,34432716.0,1675305.8,1679318.5,3549904.5,1158234.8,31713816.0,2945243.8,25159974.0,2575079.2,123687.81,0.0,35941096.0,112256.695,3840133.5,18512432.0,6607734.0,7005659.5,10108931.0,45150.59,348908.28,731063.3,265640.38,8062207.0,18552.436,0.0,1384099.9,7456.583,860951.4,0.0,1553963.9,2180125.0,1258917.8,7751747.0,42777376.0,146330100.0,5222171.0,31464976.0,6073235.5,1573352.9,328599.25,25279092.0,311562.75,427177.5,5982154.0,115614700.0,12667059.0,7209342.5,2040923.9,13289.748,3456314.2,111308.625,1251236.0,519749.9,1661084.5,6958428.0,15960.753,8617.607,1414499.5,2110572.2,3436559.5,180501.4,2517536.5,16108868.0,2128598.8,19106308.0,62669188.0,1230673.0,23690336.0,24403.934,9235855.0,107283544.0,32630630.0,26200978.0,5704.2173,27484.152,19281.55,1601101.5,2559690.0,0.0,36799820.0,218303.67,17867066.0,36692724.0,1772364.6,2496949.2,935041.25,3305641.0,10908711.0,926458.94,6406381.0,3382520800.0,23416968.0,868593.4,12719731.0,5770011.0,546211.4,25699318.0,512827.44,2542491.2,3864830.5,7321053.5,16153.544,48362.02,13321262.0,245838980.0,719478.1,98862950.0,47147784.0,7352274.0,36638.453,0.0,36161.066,1596675.0,878112.9,32846682.0,5555.2026,35617.34,47913.02,2392062.2,608398.75,3893386.8,681046.9,9338568.0,713.85693,31755158.0,2257727.0,6643068.5,2985806.8,23465310.0,340185.97,23263.201,161371.12,4788592.0,30581296.0,398279.3,15015257.0,5240568.0,36000600.0,14139440.0,403366270.0,18150222.0,8649.125,9739031.0,10511.387,5046465.0,2516.1797,33171.023,18893496.0,57527308.0,10978896.0,6273761.5
1950,3454.978,32622424.0,45195450.0,0.0,965987.8,12738.11,6220.6826,13519.243,123857860.0,859446.56,5246.9463,10812.723,324896350.0,3692146.2,3264600.5,1307030.8,1865239.4,1339851.0,7902219.0,7527873.0,5427232.5,7918.829,8282.254,2404170.5,9792361.0,60406.543,24473808.0,67600900.0,17678.92,23347.572,266735.5,25227600.0,4191108.0,47767400.0,1639675.2,10670824.0,311769730.0,11584629.0,9806160.0,19336100.0,8702998.0,30773578.0,80115.59,57751.977,982403.75,2977921.0,353774.03,4760022.5,25809198.0,966454.56,16118.641,3071978.0,1590050.5,35285250.0,2102884.0,1974403.1,6610980.5,2219147.8,32427590.0,2659571.8,26889388.0,2669431.2,155725.19,0.0,34953830.0,112245.914,4923839.5,19290580.0,5251725.0,8758703.0,12639588.0,44753.836,436791.94,1179365.5,278079.6,8493448.0,18681.383,0.0,1960496.1,7238.393,937901.8,0.0,2202561.8,2388733.0,1433217.0,7483017.0,47125976.0,156005810.0,5482288.0,33199852.0,7573022.0,1721907.5,367844.8,25338104.0,387407.66,491073.5,6625146.0,144516900.0,17352136.0,7603429.0,2520464.0,17600.512,3477632.0,104934.945,1329236.0,568170.5,2143803.0,8691066.0,15824.275,8217.17,1692680.9,2220069.2,3298692.5,163203.97,2391612.2,17030274.0,2186099.5,28861492.0,85017260.0,1327255.4,32231714.0,22250.75,8445720.0,103936090.0,32113424.0,32346886.0,5653.3364,27504.781,19181.266,2841753.0,3265891.2,0.0,38146864.0,221288.02,22333832.0,44638350.0,2415946.0,2496362.0,954432.0,3458661.5,12534701.0,914086.3,6694898.0,3697435400.0,30001076.0,1194133.4,13255704.0,5804922.0,511208.2,21847062.0,590362.6,2793395.0,4017008.0,8066815.5,31089.996,51675.977,13512225.0,178946460.0,982814.06,104042460.0,57079584.0,8882056.0,33315.27,0.0,39163.08,2358012.8,1046561.75,36100250.0,5575.9585,34609.062,47981.617,2300625.0,655628.0,4086744.0,1145380.2,10929467.0,887.6061,39203896.0,2709909.5,9029923.0,3139149.5,24773204.0,351652.7,22753.424,173882.88,7468094.0,33325634.0,451399.16,20680224.0,6851481.5,42533868.0,15203957.0,437786880.0,19163872.0,8475.375,12684626.0,9857.369,4536944.0,78612.586,45436.344,20090390.0,75813900.0,19609516.0,11015576.0
