Date,ABW,AFG,AGO,AIA,ALB,AND,ANT,ARE,ARG,ARM,ASM,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BES,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BMU,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COK,COL,COM,CPV,CRI,CUB,CUW,CYM,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESH,ESP,EST,ETH,FIN,FJI,FLK,FRA,FRO,FSM,GAB,GBR,GEO,GHA,GIB,GIN,GLP,GMB,GNB,GNQ,GRC,GRD,GRL,GTM,GUF,GUM,GUY,HKG,HND,HRV,HTI,HUN,IDN,IMN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LIE,LKA,LSO,LTU,LUX,LVA,MAC,MAF,MAR,MCO,MDA,MDG,MDV,MEX,MHL,MKD,MLI,MLT,MMR,MNE,MNG,MNP,MOZ,MRT,MSR,MTQ,MUS,MWI,MYS,MYT,NAM,NCL,NER,NGA,NIC,NIU,NLD,NOR,NPL,NRU,NZL,OMN,OWID_CZS,OWID_ERE,OWID_SRM,OWID_USS,OWID_WRL,OWID_YGS,PAK,PAN,PER,PHL,PLW,PNG,POL,PRI,PRK,PRT,PRY,PSE,PYF,QAT,REU,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SHN,SLB,SLE,SLV,SMR,SOM,SPM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SXM,SYC,SYR,TCA,TCD,TGO,THA,TJK,TKL,TKM,TLS,TON,TTO,TUN,TUR,TUV,TWN,TZA,UGA,UKR,URY,USA,UZB,VAT,VCT,VEN,VGB,VIR,VNM,VUT,WLF,WSM,YEM,ZAF,ZMB,ZWE
1730,7.0555553,4.1080384,0.97079813,15.622222,12.198905,4.2638297,12.28125,0.6458885,0.10962149,12.646892,10.49,26.177273,0.040886533,29.784695,6.0890503,29.717562,74.21344,43.68277,,6.654839,126.13192,13.065539,39.159492,0.66663337,9.866914,6.559428,0.45501974,162.48148,0.781548,0.10198741,186.04651,1.4058824,0.7512061,0.18532811,0.51857203,0.035068896,34.426697,0.8752831,13.533373,4.3229904,3.7154746,2.9838912,1.0294466,,0.87136906,18.780226,7.594541,0.5641402,1.5081695,,,11.904762,45.456448,45.613712,1.0907247,4.5066667,21.2215,2.4266899,0.833319,2.0111935,4.2191973,1.2712075,0.0027293232,19.082506,2.5765615,2.22318,1.7210627,4.011549,0.07148726,43.45451,0.24233577,,0.78059924,34.10889,8.546611,10.096386,,5.8067884,44.70926,0.33300394,4.0491467,4.5114083,13.211792,80.252945,0.0041978317,6.27053,0.030298274,,0.5826772,13.190476,0.8815533,13.060936,3.5210087,21.758886,5.1781836,,59.192562,47.475033,3.349232,2.3046381,0.5219974,16.085953,50.30289,10.500185,0.8137261,79.56104,0.61892843,3.6823137,2.7613244,10.735328,,41.807693,51.734222,6.886981,2.729636,38.784946,4.0196223,0.26796776,51.35574,49.2625,23.434319,2.9339592,2.817537,29.544834,2.431528,,,4.4471207,,12.204368,1.802934,,2.5757062,,9.617447,1.3592769,237.5,8.12049,,0.3856644,,2.0969505,0.34719414,51.16,33.646225,0.67851776,4.796956,1.9960432,0.034759358,0.21375093,1.3694202,0.93200994,20.956745,0.8306797,,62.31066,1.8314849,22.464249,,0.698948,0.911147,,,13.295647,1.4578861,5.154975,,18.557878,0.7737665,1.1346484,4.9675183,,2.7497084,22.413372,2.5818489,22.74257,27.911121,0.5789076,,,0.068146214,1.1223108,14.923991,1.0803123,30.562262,0.94094974,2.2809083,3.1451359,4.0598884,,0.22743838,0.15588805,5.5023165,,1.4454284,8.973913,,,8.61875,0.14448717,26.770216,13.886941,3.9769318,1.6740698,,,6.9256115,0.10526316,0.95450443,10.443133,5.167649,3.3587291,,0.7843764,11.387491,21.241667,0.30409357,5.427607,11.499513,,35.272495,2.9282389,10.274721,9.835934,0.19805165,0.24752717,4.3268785,,60.04359,0.5890301,,22.551428,12.403926,1.5109926,,3.5266187,4.3855805,0.6687533,0.47585252,1.0871423
1740,7.633333,4.2014027,0.98558193,17.61111,12.615547,4.489362,13.28875,0.62793577,0.10962149,13.312539,11.045,29.077272,0.040886533,31.149345,6.596479,30.100662,79.68662,40.32255,,6.7220616,128.70604,13.687712,41.11772,0.73196805,10.269649,7.1060457,0.4922841,,0.79643404,0.11918992,186.04651,1.533776,0.7651285,0.18823779,0.5269543,0.041009706,35.407494,0.89831644,15.229326,4.356456,3.754729,3.0049045,1.0398448,,0.92177826,20.121977,8.227544,0.61037993,1.7526108,,,11.904762,46.61657,48.418053,1.1022433,5.2586665,21.671576,2.527803,0.8661731,2.0114148,4.11874,1.2993301,0.002736842,19.612574,3.0059884,2.2686703,1.8819094,4.22266,0.07732128,44.55122,0.30291972,,0.7884814,36.229275,9.258828,10.189014,,5.86006,48.374073,0.3006917,4.1203413,4.536613,13.736742,86.829414,0.004721647,6.186366,0.033655357,,0.61042416,13.74,0.91195816,13.594049,4.40127,23.532993,5.2310224,,60.425743,49.112106,3.4200401,2.3050275,0.53264904,17.43512,52.037636,12.250231,0.8153479,79.56104,0.6128689,3.728067,2.9147289,10.8580675,,45.234615,55.429527,6.956566,2.7729635,38.024437,4.0611606,0.2697671,55.565575,50.525,22.974813,3.0303688,3.2871425,31.233343,2.836783,,,4.6224513,,13.221383,1.8310657,,2.748386,,9.949088,1.3758496,243.75,8.273706,,0.38695428,,2.1601083,0.34973803,55.36,39.25472,1.0175263,4.8971257,2.058743,0.045454547,0.22342674,1.4415208,0.9405605,21.127686,0.8900116,,63.28084,1.8973674,22.976393,,0.6920284,0.9240711,,,13.773284,1.6009837,5.3956876,,18.93661,0.81449175,1.122382,5.22626,,2.7589056,23.480677,3.3642616,23.939548,28.480736,0.6040775,,,0.07154047,1.8964144,15.98999,1.222426,30.941994,0.9444772,2.299092,3.195985,5.253482,,0.28431582,0.17320587,5.632963,,1.4619393,9.708695,,,9.405209,0.1576218,27.862875,14.453725,4.2223554,1.8168024,,,6.9650927,0.11368421,0.96282005,10.478047,5.263346,3.5453203,,0.8279531,11.598386,22.359722,0.45633528,5.517643,11.666172,,37.12895,2.9651694,10.385657,10.382375,0.20847903,0.29625347,4.5672603,,64.96667,0.59648544,,25.37143,13.34805,1.590484,,3.7122302,4.4410954,0.6553603,0.48578808,1.1098436
1750,8.261111,4.2968893,1.001317,19.588888,13.032227,4.725532,14.3775,0.6105041,0.10962149,14.013172,11.625,32.3,0.040886533,32.513996,7.1461825,30.507437,85.159805,37.220814,,6.793227,131.33269,14.339508,43.173416,0.80379623,10.688808,7.6982164,0.53266114,,0.8116044,0.14004037,186.04651,1.673055,0.77928686,0.19133626,0.5358856,0.0480814,36.416264,0.9219563,18.995035,4.391799,3.7963064,3.027081,1.050855,,0.97218835,21.559376,8.913152,0.66039956,2.0366666,,,11.904762,47.776688,51.223705,1.1144521,6.1346664,22.14635,2.6331236,0.8990272,2.0116403,4.0182834,1.3294771,0.0027481203,20.157368,3.5069942,2.3141606,2.0577884,4.444937,0.08364832,45.647957,0.37883213,,0.7968293,38.392002,10.030407,10.286987,,5.916409,52.339508,0.2715415,4.196266,4.563458,14.261699,93.94706,0.0053112437,6.103322,0.037398864,,0.639492,14.312381,0.9433998,14.14891,5.5015965,25.307112,5.2838607,,61.65892,50.805634,3.492345,2.3054168,0.5435188,18.849722,53.83222,14.291966,0.81699216,79.56104,0.6068093,3.7766225,3.076658,10.980812,,48.942307,59.388783,7.026824,2.816291,37.278885,4.1051393,0.271567,60.12131,51.81875,22.524328,3.1348815,3.8349943,33.017796,3.3095775,,,4.797782,,14.323173,1.8610193,,2.9210663,,10.29215,1.393433,250.0,8.426923,,0.38824865,,2.2232673,0.3524236,59.9,45.79717,1.5262895,5.0043592,2.1214428,0.056149732,0.2335799,1.5173961,0.9496045,21.3083,0.9535815,,64.25105,1.9656161,23.488546,,0.68517715,0.93699515,,,14.250921,1.746841,5.7879505,,19.32307,0.8573605,1.1102484,5.485002,,2.7681336,24.598804,4.3836527,25.199526,29.061977,0.6292474,,,0.07510879,3.2043824,17.132132,1.3645396,31.344994,0.9480047,2.318301,3.2501533,6.799443,,0.35537693,0.19244944,5.808832,,1.4784503,10.504348,,,10.273958,0.17194872,29.000145,15.043702,4.352454,1.9718024,,,7.0045743,0.123157896,0.97161055,10.513091,5.3608155,3.742287,,0.8739493,11.813181,23.536112,0.68440545,5.613607,11.835247,,39.08311,3.004369,10.503197,10.959173,0.2194492,0.34497967,4.820997,,70.292305,0.60403603,,28.542856,14.292178,1.6742412,,3.9079137,4.4973106,0.64196724,0.49642584,1.1341476
1760,8.933333,4.3945465,1.0181159,21.566668,13.448905,4.974468,15.55625,0.59353703,0.10962149,14.75072,12.235,35.879547,0.040886533,33.7341,7.741694,30.940615,90.63296,34.35768,,6.868783,134.01295,15.022338,45.332912,0.88261735,11.125078,8.339739,0.5763262,,0.8270636,0.16541287,186.04651,1.8252372,0.7937336,0.19464472,0.5454316,0.056508925,37.453754,0.94621885,20.988953,4.4292264,3.840473,3.0505466,1.0625417,,1.0225985,23.09941,9.655831,0.7145319,2.3667533,,,11.904762,48.93682,54.071095,1.1273943,7.1573334,23.0,2.7428415,0.93188137,2.0118618,3.9178262,1.3619041,0.0027556391,20.717297,4.0914855,2.3596509,2.2501042,4.6788726,0.090550534,46.700775,0.47372264,,0.8056933,40.603252,10.866268,10.390893,,5.976168,56.62963,0.2451581,4.277525,4.592157,14.786656,101.65,0.0059763673,6.021398,0.041552953,,0.6699416,14.909524,0.9759317,14.726412,6.8769956,27.081219,5.5480537,,62.892097,51.16853,3.5661793,2.3058085,0.55460674,20.337107,55.688694,16.673962,0.81862515,79.012344,0.6007494,3.828306,3.247586,11.103558,,52.953846,63.63083,7.097811,2.8596187,36.547897,4.151848,0.2733669,65.04918,53.15,22.082687,3.2485836,4.4741573,34.904793,3.8611763,,,4.973112,,15.516773,1.8930113,,3.0937462,,10.647066,1.4121441,262.5,8.58014,,0.38954687,,2.2864263,0.35526535,64.8,53.430187,2.2899349,5.1195483,2.1841424,0.069518715,0.24423714,1.5972648,0.9591963,21.499645,1.0216968,,65.22127,2.0363219,24.000698,,0.6783905,0.9499192,,,14.728559,1.895698,6.056692,,19.71742,0.90249395,1.0982453,5.7437434,,2.7773905,25.770174,5.7120633,26.52582,29.655075,0.65441734,,,0.07885118,5.4143424,18.355854,1.5066533,31.773977,0.95153266,2.3386471,3.3080404,8.799443,,0.44423008,0.2138404,6.0487933,,1.4949628,11.365217,,,11.235416,0.18758333,30.183819,15.657714,4.70319,2.1402326,,,7.044056,0.13368422,0.98092914,10.548263,5.460089,3.950191,,0.92250335,12.031943,24.775,1.0267056,5.716214,12.006772,,41.14013,3.0461006,10.628077,11.568017,0.23100217,0.393706,5.088832,,76.05385,0.611683,,32.111427,15.236305,1.7623461,,4.1133094,4.5542397,0.62857413,0.5078532,1.1602533
1770,9.666667,4.4944224,1.0361114,23.544445,13.865547,5.2361703,16.83125,0.5770487,0.10962149,15.5270815,12.88,39.85682,0.040908244,34.85784,8.386836,31.403387,96.10614,31.714775,,6.949247,136.74791,15.737694,47.598736,0.9691309,11.57918,9.034713,0.6235423,,0.8428173,0.19640267,186.04651,1.9912714,0.80841637,0.19819137,0.55566794,0.06656252,38.520813,0.9711189,23.447733,4.468978,3.8875315,3.075449,1.0749898,,1.0730077,24.74906,10.460546,0.7731101,2.750347,,,11.904762,50.096943,56.918488,1.1411994,8.349334,23.5,2.8571248,0.96473545,2.0120873,3.817369,1.3969171,0.002763158,21.292774,4.7734036,2.405141,2.460397,4.925123,0.097945765,47.753628,0.5927007,,0.8151318,42.870167,11.771794,10.501435,,6.0397444,61.27099,0.22134387,4.3648295,4.6229944,15.311605,109.97941,0.0067218905,5.9405746,0.046178,,0.70184404,15.530477,1.0095898,15.327484,8.596227,28.855337,5.812247,,64.125275,51.531425,3.6415741,2.3061976,0.56593275,21.905313,57.6092,19.453001,0.8202694,78.463646,0.59468985,3.8834927,3.4280083,11.226297,,57.29231,68.17589,7.1694727,2.9029462,35.83128,4.201609,0.27516624,70.380325,54.5125,21.649693,3.372826,5.219853,36.899387,4.5047083,,,5.1484427,,16.809828,1.9272963,,3.266426,,11.014195,1.4321188,275.0,8.733356,,0.39084962,,2.349584,0.35828272,70.12,62.334908,3.434652,5.243742,2.2468421,0.0882353,0.25542396,1.6813457,0.9694,21.702969,1.0946734,,66.191444,2.1095726,24.512842,,0.671676,0.9628433,,,15.206196,2.0478199,6.361707,,20.119816,0.9499865,1.0863726,6.0024853,,2.7866802,26.997324,7.4430666,27.921917,30.260279,0.6795872,,,0.08285466,9.148605,19.66699,1.6487671,32.231983,0.9550601,2.3602624,3.370124,11.387187,,0.5553055,0.23760045,6.380309,,1.5114739,12.3,,,12.297916,0.20463462,31.415808,16.296806,5.000261,2.3231976,,,7.0835376,0.14421053,0.9908378,10.583527,5.561203,4.169645,,0.9737535,12.254741,26.079166,1.5401559,5.8263,12.180783,,43.305393,3.0906718,10.761176,12.210684,0.24315506,0.4424322,5.371544,,82.28718,0.6194252,,36.125713,16.18043,1.8551271,,4.329856,4.611887,0.6151811,0.5201725,1.1883986
1780,10.461111,4.596567,1.0554616,25.533333,14.282227,5.510638,18.21125,0.5610251,0.10962149,16.344292,13.56,44.272728,0.040962845,35.98158,9.085747,31.89961,101.57932,29.275177,,7.035234,139.53868,16.487104,49.979748,1.0641359,12.051797,9.787608,0.67466027,,0.85887104,0.23438397,186.04651,2.172296,0.8233875,0.20200625,0.5666859,0.07856634,39.61829,0.9966753,29.364841,4.5113335,3.9378498,3.1019614,1.0882899,,1.1234177,26.516926,11.332258,0.83648646,3.1961079,,,11.904762,51.25706,59.765877,1.1559966,9.741333,24.0,2.976163,0.9975896,2.0123088,3.716912,1.4348712,0.002774436,21.884241,5.5689826,2.4506314,2.690338,5.1843457,0.10599836,48.806526,0.7408759,,0.8252183,45.20098,12.75277,10.6194315,,6.1076064,66.29321,0.19980237,4.4589615,4.656221,15.836563,118.997055,0.0075624315,5.860834,0.05131023,,0.73526543,16.177143,1.0444007,15.953092,10.745283,30.629444,6.07644,,65.35845,58.06358,3.7185633,2.306587,0.5774769,23.563354,59.59595,22.695107,0.82191366,77.914955,0.58863026,3.942631,3.6184516,11.349043,,61.98846,73.0456,7.241919,2.9462738,35.12874,4.254786,0.27696612,76.14918,55.9125,21.225185,3.5093215,6.089842,39.00779,5.255488,,,5.3237734,,18.210676,1.9641801,,3.4391065,,11.394012,1.4535171,287.5,8.886574,,0.39215684,,2.412743,0.36149606,75.87,72.72359,5.1522284,5.3782034,2.309542,0.10962567,0.26716954,1.769803,0.9802921,21.91973,1.1728685,,67.16166,2.1854558,25.024994,,0.665026,0.9757674,,,15.683833,2.203501,6.9225664,,20.530424,0.9999865,1.0746281,6.26123,,2.7959988,28.282913,9.698534,29.391487,30.877838,0.7047571,,,0.08694517,15.458167,21.071775,1.7908808,32.72282,0.95858765,2.3833008,3.4369552,14.736769,,0.6941408,0.26400664,7.4980693,,1.5279849,13.308696,,,13.475,0.22323719,32.698086,16.96197,5.165698,2.5219185,,,7.123019,0.15684211,1.001408,10.6189375,5.664188,4.40129,,1.027851,12.481709,27.45139,2.3101366,5.94487,12.357316,,45.58461,3.1384454,10.903526,12.889056,0.2559536,0.4911585,5.6699624,,89.03333,0.62726605,,40.64,17.124557,1.9527482,,4.557914,4.670265,0.601788,0.53351134,1.2188704
1788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.4074073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790,11.316667,4.701035,1.0763559,27.51111,14.698905,5.802128,19.70375,0.54543793,0.10962149,17.20453,14.27,49.18182,0.041153822,36.90984,9.842892,32.433838,107.05251,27.023245,,7.1274743,142.38641,17.2722,52.47848,1.1684315,12.543711,10.603242,0.72998685,,0.8752303,0.28108227,186.04651,2.3696394,0.83864707,0.20612991,0.578598,0.09290953,40.747005,1.0229042,31.81929,4.556632,3.9918575,3.13029,1.1025593,,1.1738279,28.41107,12.276675,0.9050529,3.7141137,,,11.904762,52.417194,62.61327,1.1718291,11.365334,24.5,3.1001873,1.0304437,2.0125341,3.6164548,1.4762292,0.0027819548,22.492138,6.497146,2.4961216,2.9417727,5.4571977,0.1147083,49.859486,0.9262774,,0.83603835,47.605263,13.815513,10.745852,,6.180315,71.72716,0.18043478,4.5609174,4.692335,16.36152,128.75,0.008510171,5.782167,0.057010025,,0.7702819,16.851429,1.0804093,16.604254,13.43164,32.40356,6.340633,,66.59164,69.67629,3.7971797,2.3069787,0.58926904,25.321165,61.651222,26.477655,0.8235579,77.36626,0.5825703,4.0062604,3.8194785,11.471787,,67.06923,78.263145,7.315039,2.9896014,34.43998,4.3118563,0.27876604,82.3918,57.34375,20.809004,3.6600132,7.1048074,41.236996,6.1313996,,,5.4991035,,19.728207,2.0040255,,3.6117864,,11.786915,1.476534,300.0,9.03979,,0.39346853,,2.4759023,0.36493063,82.08,84.84434,7.728593,5.524438,2.3722417,0.13903743,0.27950296,1.862965,0.99196255,22.151672,1.2566395,,68.13187,2.264068,25.537148,,0.65844065,0.98869145,,,16.16147,2.3630686,7.2400293,,20.949413,1.0526288,1.0630109,6.519972,,2.8053505,29.629719,12.637543,30.93841,31.507998,0.729927,,,0.09129678,19.840637,22.576899,1.9329945,33.250954,0.9621156,2.407947,3.5092037,19.071032,,0.8677027,0.2933361,8.61583,,1.5444974,14.4,,,14.777083,0.24353205,34.032715,17.654297,5.3730307,2.7378488,,,7.162501,0.16947368,1.0127271,10.65444,5.7690816,4.64581,,1.0849531,12.712845,28.897223,3.4653022,6.0731206,12.536408,,47.983818,3.189859,11.056363,13.605114,0.26942635,0.5398847,5.984961,,96.33077,0.63520664,,45.72,18.068686,2.0555372,,4.7978415,4.7293844,0.58839494,0.54801655,1.2520124
1800,12.244445,5.0289006,1.2569407,29.48889,14.59854,5.6468086,21.31875,0.5653759,0.19512625,14.517949,15.025,84.09091,0.026000975,36.354824,10.646824,35.011566,107.33157,5.6452556,,6.087065,147.43214,20.725866,81.612656,2.7322676,16.636835,11.604242,1.1190705,179.48148,0.8187944,0.2991096,190.06744,0.428463,10.285448,0.21350555,0.76959777,0.056891236,44.293,1.0375438,35.15047,3.4230504,3.9348733,2.2777705,0.92083454,67.25,1.0869762,30.27727,13.82531,1.0379945,2.6204238,,10.1625,19.955845,71.46749,51.51836,0.9856773,26.6,25.0,3.1558352,1.0496523,2.0132067,3.515998,1.6937261,0.0027932331,23.012278,7.8160467,10.661789,2.632032,7.1446633,0.1240756,52.962524,1.1576642,23.45143,0.6140684,44.43434,15.429241,8.860403,987.3,4.004391,77.60679,10.204941,7.758428,2.8654902,17.45539,86.497055,0.00957242,4.3199887,0.06333776,11.209259,0.8434544,19.047619,1.1618553,21.94221,18.142235,35.612537,8.511531,41.2807,67.514366,76.20845,3.6979969,2.303468,0.6092234,9.702126,64.25062,27.70083,2.2524045,76.81756,0.7561145,4.522613,2.7650833,11.840018,22.069136,66.16154,96.26025,4.5611672,2.036395,29.325514,3.255222,0.13074099,39.34426,36.2625,28.289686,9.102799,12.436591,49.342384,9.490407,524.5455,107.6,5.601613,3737.5242,21.612314,2.5782056,141.26,2.6235242,32.377777,15.537867,1.1501471,418.975,9.193007,9.411301,0.38523102,7.304348,2.5432997,0.37129718,88.81,98.98585,29.544317,7.8171406,0.8735352,0.17379679,0.2781523,1.9609957,0.6731957,13.286406,1.5456208,,59.40006,2.4706948,27.903732,91.7,0.759561,0.96930534,55.903,2.7556767,16.639109,2.5074756,7.337079,18.402763,17.019304,1.0191426,0.99296874,8.384479,8.423913,1.6669478,29.402157,16.46708,36.08504,30.019999,0.7550969,27.542572,18.014982,1.2264578,24.223108,23.904728,1.9109659,37.631454,0.9303668,2.1381981,5.2453437,41.78273,5.120513,2.03637,11.003935,11.969112,91.53333,1.5764195,15.57826,25.534512,1.6257782,23.678125,0.5174423,44.52269,23.32413,6.1382294,5.0,,27.221739,6.8071666,0.18315789,1.13723,8.199761,5.8721056,3.3621225,100.9,0.7814249,9.230801,25.913889,3.8986354,5.1493306,12.6832285,83.3,56.48122,3.386769,12.467585,19.357077,0.3142498,0.65592265,4.3552613,2056.818,66.105125,1.1337225,44.666668,51.43714,12.762061,2.2798195,26.578571,17.014389,4.911264,1.1935726,1.0048561,2.806809
1801,,5.0289006,1.2569407,,14.663248,5.6468086,,0.5653759,0.18985163,14.517949,,84.09091,0.02667635,36.5663,10.646824,35.011566,107.62751,5.6452556,,6.087065,147.72287,20.696453,81.612656,2.7322676,16.636835,11.604242,1.1190705,,0.82765347,0.30805466,190.06744,0.428463,10.285448,0.21269564,0.76959777,0.058301684,44.574047,1.0375438,35.3144,3.4230504,3.9348733,2.2777705,0.92083454,,1.0869762,30.27727,13.82531,1.0470035,2.8226302,,,19.958008,71.46749,52.36158,0.9856773,26.6,25.180775,3.0745409,1.053484,2.0132067,3.547943,1.6937261,,23.08065,7.8160467,10.661789,2.6824222,7.1571975,,53.16077,,23.45143,0.6140684,44.914574,15.429241,8.860403,,4.004391,,10.204941,7.758428,2.8654902,17.479132,86.497055,,4.3764277,,,0.8434544,19.047619,1.164054,21.94221,18.479898,36.04875,8.533811,,67.64749,77.367966,3.7145326,2.3137324,0.6092234,9.702126,64.44384,28.105633,2.2616055,77.20949,0.7561145,4.5465894,2.7650833,11.840018,22.069136,66.16154,96.26025,4.5611672,2.036395,29.474487,3.255222,0.13082056,39.34426,36.2625,27.775978,9.102799,12.436591,49.342384,9.490407,,,5.6220613,3737.5242,21.612314,2.593087,141.26,2.6573024,32.377777,15.537867,1.1501471,418.975,8.949333,9.411301,0.38583198,,2.5492687,0.37129718,,,30.380571,7.986646,0.8735352,,0.27446708,,0.6731957,13.286406,1.5456208,,59.538193,2.4665468,27.861626,91.7,0.7336865,0.97213244,,,,2.5074756,,,17.052864,1.026557,0.9947352,8.171567,8.423913,1.6669478,29.619173,,36.08504,30.293541,0.727634,27.542572,,1.2264578,,24.084484,1.9109659,37.631454,0.93243873,2.141025,5.2453437,41.78273,,2.03637,11.003935,11.491217,91.53333,1.5770906,,25.534512,1.6279272,23.678125,0.5174423,44.52269,23.32413,6.1122036,4.9738374,,27.221739,6.830104,,1.1422848,8.199761,6.003167,3.3621225,,0.7814249,9.230801,25.908333,4.1187134,5.1724577,12.702449,83.3,56.48122,3.387881,12.359779,19.357077,0.3142498,0.66836137,4.3552613,2056.818,66.105125,1.1089814,,,13.080768,2.2798195,,17.01151,4.911264,1.19794,1.0201939,2.806809
