Date,AFG,AGO,ALB,ARE,ARG,ARM,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BIH,BLR,BOL,BRA,BRB,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COL,COM,CPV,CRI,CUB,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ESP,EST,ETH,FIN,FRA,GAB,GBR,GEO,GHA,GIN,GMB,GNB,GNQ,GRC,GTM,HKG,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LKA,LSO,LTU,LUX,LVA,MAR,MDA,MDG,MEX,MKD,MLI,MLT,MMR,MNE,MNG,MOZ,MRT,MUS,MWI,MYS,NAM,NER,NGA,NIC,NLD,NOR,NPL,NZL,OMN,OWID_CZS,OWID_USS,OWID_WRL,OWID_YGS,PAK,PAN,PER,PHL,POL,PRI,PRK,PRT,PRY,PSE,QAT,ROU,RUS,RWA,SAU,SEN,SGP,SLE,SLV,SRB,STP,SVK,SVN,SWE,SWZ,SYC,SYR,TCD,TGO,THA,TJK,TKM,TTO,TUN,TUR,TWN,TZA,UGA,UKR,URY,USA,UZB,VEN,VNM,YEM,ZAF,ZMB,ZWE
1922,,,,,5796.0,,8072.0,4586.0,,,7034.0,,,,,,,,2002.0,1301.0,,,,6046.0,7181.9536,3814.0,,,,,,1851.0,,,2695.0,2275.0,,,5310.0,,,6641.0,,,1714.0,,3423.2195,,,3280.0,5754.0,,7391.0,,1504.3423,,,,,3129.0,2058.0,,2012.0,,,,1417.0,1117.0,4141.0,,,3011.732,,3928.0,,,3243.83,,,,,1492.9811,,,,1421.4382,,,1731.0,,,,,,,,2562.0,,,,,,,,,,431.5926,2404.5083,,,860.55774,1878.0,7331.0,4570.0,,7716.0,,3198.0,974.0,,1551.0,,2401.0,2144.0,2163.0,,,1433.4868,2279.0,,,,1283.2949,678.9262,,,,2884.0,,1516.0,,,,,4868.0,,,,,,,,,,,,1728.0,,,,3870.0,10009.715,,2000.0,,,,,697.92584
1923,,,,,6213.0,,8276.0,4530.0,,,7226.0,,,,,,,,2008.0,1347.0,,,,6338.0,7670.238,4514.0,,,,,,1930.0,,,2434.0,2249.0,,,4383.0,,,7267.0,,,1731.0,,3428.8462,,,3486.0,5984.0,,7587.0,,1658.9198,,,,,3169.0,2240.0,,1924.0,,,,1428.0,1070.0,4105.0,,,2851.3992,,4248.0,,,3243.5498,,,,,1505.5023,,,,1456.3201,,,1699.0,,,,,,,,2608.0,,,,,,,,,,457.07407,2052.0,,,726.69324,2010.0,7388.0,4870.0,,8199.0,,3429.0,1122.0,,1608.0,,2421.0,2255.0,1992.0,,,1453.1302,2348.0,,,,1386.233,775.43677,,,,2952.0,,1554.0,,,,,5023.0,,,,,,,,,,,999.0,1760.0,,,,4112.0,11071.243,,2096.0,,,,607.52496,748.91583
1924,,,,,6464.0,,8635.0,5042.0,,,7393.0,,,,1635.0,,,,2077.0,1320.0,,,,6339.0,8195.5205,4779.0,,,,,,2000.0,,,2724.0,2327.0,,,5099.0,,,7218.0,,,1749.0,,3513.8267,,,3545.0,6661.0,,7844.0,,1708.3208,,,,,3279.0,2397.0,,1753.0,,,3048.0,1486.0,1111.0,4095.0,,,3028.7258,,4324.0,,,3316.3572,,,,,1422.1493,,,,1511.5498,,,1798.0,,,,,,,,2523.0,,,,,,,,,,495.2963,2044.3575,,,855.7769,2098.0,7803.0,4787.0,,8198.0,,3751.0,1420.0,,1699.0,,2491.0,2429.0,2133.0,,,1402.9271,2233.0,,,,1386.233,901.1648,,,,2888.0,,1623.0,,,,,5365.0,,,,,,,,,,,1084.0,1889.0,,,,4258.0,11126.713,,2173.0,,,2037.0,594.76855,710.67334
1925,,,,,6247.0,,8851.0,5367.0,,,7438.0,,,,1949.0,,,,2144.0,1298.0,,,,6918.0,8385.287,4903.0,,,,,,2000.0,,,2654.0,2560.0,,,5630.0,,,6978.0,,,1765.0,,3720.186,,,3711.0,6641.0,,8199.0,,1708.3208,,,,,3411.0,2327.0,,2042.0,,,3633.0,1497.0,1113.0,4101.0,,,3037.0515,,4580.0,1078.0,,3414.354,,,,,1469.8882,,,,1598.7546,,,1892.0,,,,,,,,2640.0,,,,,,,,,,519.1852,1732.9274,,,879.6813,2316.0,8019.0,4733.0,,8435.0,,4154.0,1776.0,,1758.0,,2514.0,2455.0,2109.0,,,1422.4949,2305.0,,,,1395.383,1061.9501,,,,3255.0,,1476.0,,,,,5488.0,,,,,,,,,,,1199.0,1959.0,,,,4208.0,11149.772,,2289.0,,,2171.0,596.3631,705.893
1926,,,,,6366.0,,8883.0,5440.0,,,7626.0,,,,1978.0,,,,2157.0,1299.0,,,,7168.0,8656.331,4702.0,,,,,,2136.0,,,2872.0,2431.0,,,5746.0,,,7329.0,,,1784.0,,3645.5854,,,3813.0,6773.0,,7868.0,,1729.0375,,,,,3475.0,2327.0,,1991.0,,,3446.0,1565.0,1137.0,4100.0,,,3258.5618,,4576.0,,,3358.5393,,1002.92163,,,1529.5438,,,,1566.7795,,,2018.0,,,,,,,,2756.0,,,,1298.0,,,,,,471.4074,2179.056,,,1005.5777,1983.0,8541.0,4750.0,,7818.0,,4105.0,1994.0,,1854.0,,2515.0,2662.0,2174.0,,,1460.898,2262.0,,,,1528.0588,1207.4231,,,,2686.0,,1706.0,,,,,5756.0,,,,,,,,,,,1382.0,1954.0,,1053.559,,4548.0,11647.768,,2423.0,,,2228.0,601.1467,768.0371
1927,,,,,6625.0,,8837.0,5587.0,,,7847.0,,,,1884.0,,,,2289.0,1366.0,,,,7726.0,9259.937,4544.0,,,,,,2270.0,,,2608.0,2405.0,,,6282.0,,,7425.0,,,1836.0,,3954.1775,,,4076.0,6621.0,,8472.0,,1724.2567,,,,,3539.0,2453.0,,2161.0,,,3566.0,1645.0,1125.0,4229.0,,,3575.7673,,4454.0,,,3346.892,,1154.3964,,,1611.7197,,,,1555.1522,,,2010.0,,,,,,,,2590.0,,,,,,,,,,504.85184,2049.134,,,878.08765,1992.0,8773.0,4992.0,,7465.0,,4387.0,2077.0,,1798.0,,2528.0,2668.0,2177.0,,,1593.8983,2627.0,,,,1523.4839,1242.7766,,,,1986.0,,1478.0,,,,,5942.0,,,,,,,,,,,1248.0,1919.0,,991.3974,,5080.0,11532.397,,2461.0,,,2271.0,620.2814,839.7418
1928,,,,,6840.0,,8690.0,5829.0,,,8191.0,,,,1934.0,,,,2356.0,1492.0,,,,8244.0,9658.813,5609.0,,,,,,2375.0,,,2686.0,2275.0,,,6519.0,,,7627.0,,,1892.0,,3901.835,,,4315.0,7063.0,,8539.0,,1572.8663,,,,,3561.0,2482.0,,2377.0,,,3849.0,1685.0,1125.0,4363.0,,,3706.4622,,4693.0,,,3554.1157,,1068.2949,,,1492.937,,,,1517.3635,,,2004.0,,,,,,,,2565.0,,,,,,,,,,504.85184,2537.2961,,,956.1753,2523.0,9118.0,5241.0,,8195.0,,4745.0,2184.0,,1929.0,,2558.0,2796.0,2219.0,,,1561.0217,2343.0,,,,1477.7336,1281.7412,,,,2361.0,,1682.0,,,,,6113.0,,,,,,,,,,,1361.0,1934.0,,957.9258,,5176.0,11451.069,,2866.0,,,2444.0,623.4705,873.204
1929,,,1476.0,,6961.0,,8389.0,5896.0,,,8056.0,,,,1956.0,,,,2426.0,1465.0,,,,8074.0,9920.037,5679.0,1003.0,,,,,2399.0,,,2522.0,2507.0,,,6457.0,,,8089.0,,,1948.0,,4168.52,,,4331.0,7508.0,,8772.0,,1834.2139,,,,,3733.0,2742.0,,2303.0,,,3947.0,1702.0,1160.0,4501.0,,,3918.6665,,4889.0,1116.0,,3665.0867,,907.2535,,,1495.8643,,,,1514.4567,,,2130.0,,,,,,,,2424.0,,,,,,,,,,504.85184,3220.3408,,,962.5498,2778.0,9068.0,5581.0,,8388.0,,4849.0,2209.0,,2002.0,,2605.0,3041.0,2252.0,3374.0,,1596.1881,2566.0,,,,1557.7965,1300.6028,,,,3323.0,,1661.0,,,,,6476.0,,,,,,1264.0,,,,,1554.0,1991.0,,932.4236,,5128.0,11954.235,,2942.0,,,2386.0,617.0923,844.5221
1930,,,,,6503.0,,7504.0,5716.0,,,7936.0,,,,2031.0,,,,2281.0,1350.0,,,,7669.0,9969.324,4876.0,1012.0,,,,,2350.0,,,2592.0,2378.0,,,6333.0,,,8513.0,,,1969.0,,3918.2632,,,4250.0,7224.0,,8673.0,,1743.3796,,,,,3599.0,2831.0,,2402.0,,,3832.0,1704.0,1157.0,4618.0,,,4337.2075,,4631.0,,,3334.1082,,1122.507,,,1637.2098,,,,1383.6494,,,2016.0,,,,,,,,2233.0,,,,,,,,,,512.8148,3147.7375,,,906.7729,2246.0,8931.0,5781.0,,7906.0,,4664.0,2308.0,,1935.0,,2467.0,2651.0,2203.0,3178.0,,1725.5968,2504.0,,,,1534.9214,1345.4911,,,,3049.0,,1667.0,,,,,6755.0,,,,,,,,,,,1600.0,2021.0,,852.72925,,5950.0,10694.982,,2923.0,,,2252.0,621.8759,822.214
1931,,,,,5917.0,,6940.0,5241.0,,,7747.0,,,,2048.0,,,,2040.0,1294.0,,,,6382.0,10055.485,3904.0,1015.0,,,,,2308.0,,,2511.0,1758.0,,,5821.0,,,8542.0,,,1929.0,,3781.9385,,,4114.0,6751.0,,8190.0,,1904.3315,,,,,3402.0,2582.0,,2402.0,,,3615.0,1568.0,1133.0,4737.0,,,4251.3413,,4538.0,,,3320.8108,,1077.8617,,,1620.7775,,,,1357.488,,,1918.0,,,,,,,,2268.0,,,,1438.0,,,,,,629.0741,3072.268,,,900.3984,2071.0,8265.0,5297.0,,7133.0,,4477.0,2330.0,,1851.0,,2383.0,2397.0,2168.0,2906.0,,1831.314,2600.0,,,,1560.0841,1411.7631,,,,2246.0,,1474.0,,,,,6582.0,,,,,,,,,,,1669.0,1997.0,,860.69867,,4838.0,9930.964,,2904.0,,,2128.0,618.6868,852.4893
1932,,,,,5614.0,,7275.0,4686.0,,,7343.0,,,,1943.0,,,,1879.0,1312.0,,,,5852.0,9752.443,2950.0,1039.0,,,,,2409.0,,,2265.0,1629.0,,,5359.0,,,8239.0,,,1890.0,,3851.034,,,4065.0,6311.0,,8206.0,,1752.9412,,,,,3649.0,2200.0,,2109.0,,,3494.0,1481.0,1130.0,4599.0,,,4068.9983,,4602.0,,,3529.2878,,1058.7281,,,1620.9446,,,,1360.3948,,,1819.0,,,,,,,,1890.0,,,,,,,,,,629.0741,2792.363,,,,1863.0,8026.0,5526.0,,6897.0,,4272.0,2294.0,,1655.0,,2362.0,2268.0,2212.0,2643.0,,1837.194,2619.0,,,,1413.6832,1459.3623,,,,1954.0,,1313.0,,,,,6325.0,,,,,,,,,,,1543.0,2066.0,,852.72925,,4450.0,8380.504,,2635.0,,,2047.0,735.08923,819.0271
1933,,,,,5772.0,,7718.0,4516.0,,,7461.0,,,,2077.0,,,,1954.0,1387.0,,,,5372.0,10009.108,3618.0,923.0,590.72,,,,2514.0,,,2646.0,1551.0,,,5668.0,,,8434.0,,,1890.0,,3685.756,,,4307.0,6757.0,,8411.0,,1713.1016,,,,,3818.0,2165.0,,1940.0,,,3784.0,1470.0,1116.0,4463.0,,,4475.0005,,4514.0,1154.0,,3786.8018,,1152.8019,,,1655.0253,,,,1348.7676,,,1833.0,,,,,,,,2071.0,,,,,,,,,,683.2222,2790.4524,,,892.4303,2311.0,7900.0,5633.0,,7294.0,,4068.0,2380.0,,1683.0,,2365.0,2483.0,2181.0,2534.0,,1895.4532,2761.0,,,,1422.8333,1529.9011,,,,2766.0,,1471.0,,,,,6429.0,,,,,,,,,,,1718.0,1957.0,,895.7642,,4112.0,8048.2246,,2923.0,,,2268.0,808.4387,828.5877
1934,,,,,6129.0,,8066.0,4546.0,,,7371.0,,,,1876.0,,,,2099.0,1471.0,,,,5883.0,9997.376,4269.0,937.0,,,,,2432.0,,,2291.0,1680.0,,,6150.0,,,8611.0,,,1890.0,,3777.8384,,,4763.0,6682.0,,8939.0,,1725.8502,,,,,3854.0,2410.0,,1860.0,,,3778.0,1465.0,1111.0,4594.0,,,4500.284,,4466.0,,,3755.6877,,1012.48846,,,1673.3032,,,,1337.1403,,,2008.0,,,,,,,,2176.0,,,,,,,,,,649.7778,2805.7375,,,908.3665,2067.0,7659.0,5799.0,,7600.0,,3894.0,2598.0,,1722.0,,2391.0,2774.0,2149.0,2539.0,,1793.0282,2844.0,,,,1436.5583,1696.5791,,,,3263.0,,1498.0,,,,,6845.0,,,,,,,,,,,1731.0,2012.0,,801.7249,,4693.0,8667.092,,3038.0,,,2514.0,857.8699,854.08276
1935,,,,,6296.0,,8477.0,4634.0,,,7801.0,,,,1992.0,,,,2173.0,1482.0,,,,6298.0,9478.808,4511.0,1007.0,,,,,2673.0,,,2434.0,1809.0,,,6567.0,,,8735.0,,,1890.0,,3802.3164,,,4930.0,6513.0,,9244.0,,1776.845,,,,,3953.0,2729.0,,1744.0,,,3939.0,1478.0,1084.0,4728.0,,,4331.851,,4670.0,,,3825.303,,1049.1613,,,1759.597,,,,1369.1154,,,1887.0,,,,,,,,2299.0,,,,,,,,,,649.7778,2688.2346,,,935.4582,2043.0,7857.0,6057.0,,7905.0,,3841.0,2971.0,,1672.0,,2571.0,2986.0,1956.0,2546.0,,1996.1649,2660.0,,,,1541.7839,1897.6437,,,,3676.0,,1629.0,,,,,7160.0,,,,,,,,,,,1739.0,2169.0,,914.8908,,4790.0,9680.839,,3615.0,,,2785.0,835.54614,871.61053
1936,,,,,6236.0,,8792.0,4774.0,,,7831.0,,,,2209.0,,,,2230.0,1591.0,,,,6574.0,9301.847,4584.0,1065.0,,,,,2780.0,,,2550.0,1913.0,,,7095.0,,,8886.0,,,1908.0,,2872.1194,,,5227.0,6765.0,,9620.0,,2033.4117,,,,,3913.0,3674.0,,1741.0,,,4173.0,1543.0,1111.0,4865.0,,,4312.975,,4471.0,,,3985.5457,,1230.9309,,,1692.8866,,,,1465.0406,,,1873.0,,,,,,,,2444.0,,,,1336.0,,,,,,684.8148,2906.0447,,,1074.1036,1583.0,8273.0,6432.0,,9309.0,,4143.0,3174.0,,1863.0,,2507.0,3078.0,2174.0,2590.0,,2121.9248,2428.0,,,,1585.2467,2040.5804,,,,3652.0,,1572.0,,,,,7396.0,,,,,,,,,,,2034.0,2246.0,,969.08295,,4790.0,10568.013,,3904.0,,,3048.0,848.30255,909.8531
1937,,,,,6575.0,,9159.0,5031.0,,,7908.0,,,,2410.0,,,,2381.0,1610.0,,,,7130.0,10039.292,5083.0,1034.0,,,,,2791.0,,,2872.0,2042.0,,,7468.0,,,9035.0,,,1927.0,,2650.117,,,5485.0,7152.0,,9911.0,,1770.4706,,,,,4414.0,3516.0,,1632.0,,,4053.0,1694.0,1078.0,4713.0,,,4479.1904,,4879.0,,,4074.9224,,1042.7834,,,2005.7491,,,,1572.5931,,,1988.0,,,,,,,,2482.0,,,,,,,,,,694.37036,3162.0671,,,1118.7251,1672.0,8660.0,6684.0,,9726.0,,4594.0,3437.0,,1868.0,,2707.0,3070.0,2276.0,3052.0,,2469.6777,2801.0,,,,1640.147,2297.593,,,,3967.0,,1699.0,,,,,7579.0,,,,,,,,,,,2066.0,2212.0,,994.58514,,4935.0,11295.099,,3885.0,,,3249.0,928.0303,924.19403
1938,,,,,6491.0,,9382.0,5673.0,,,7702.0,,,,2389.0,,,,2431.0,1643.0,,,,7246.0,9608.57,5070.0,1003.0,,,,,2938.0,,,2990.0,2069.0,,,7960.0,,,9185.0,,,1948.0,,2632.5513,,,5721.0,7119.0,,9988.0,,1819.8717,,,,,4267.0,3545.0,,1698.0,,,4232.0,1655.0,1065.0,4865.0,,,4483.7676,,4981.0,1549.0,,4256.8413,,1127.2903,,,1935.0964,,,,1549.3385,,,1953.0,,,,,,,,2479.0,,,,1180.0,,,,,,691.1852,2515.324,,,1077.2909,1707.0,8368.0,6794.0,,10300.0,,,3427.0,,1991.0,,2625.0,3068.0,2295.0,3478.0,,2557.0732,2785.0,,,,1603.5468,2291.0984,,,,3363.0,,1559.0,,,,,7812.0,,,,,,1317.0,,,,,2209.0,2295.0,,1036.0262,,5273.0,10526.134,,4289.0,,,3118.0,951.94855,946.50214
1939,,,,,6612.0,,9318.0,6529.0,,,8209.0,,,,2672.0,,,,2488.0,1627.0,,,,7600.0,9836.152,5106.0,,,,,,3037.0,,,2976.0,2042.0,,,8617.0,,,9553.0,,,1967.0,,2881.3777,,,5432.0,7640.0,,9982.0,,1842.1818,,,,,4205.0,3916.0,,1714.0,,,4524.0,1639.0,1074.0,4865.0,,,4980.0405,,5246.0,,,4803.7827,,,,,1610.7312,,,,1636.5433,,,1890.0,,,,,,,,2570.0,,,,,,,,,,683.2222,2565.0,,,1011.9522,2042.0,8837.0,7079.0,,10297.0,,,3566.0,,2072.0,,2683.0,3037.0,2404.0,,,2494.338,2788.0,2858.0,,,1626.422,2368.6243,,,,3912.0,,1651.0,,,,,8370.0,,,,,,,,,,,2324.0,2200.0,,,,5322.0,11171.448,,4538.0,,,3272.0,931.21936,965.6234
1940,,,,,6633.0,,9828.0,6311.0,,,7272.0,,,,2683.0,,,,2667.0,1610.0,,,,8557.0,9802.373,5177.0,,,,,,3021.0,,,2810.0,2069.0,,,8612.0,,,8155.0,,,2050.0,,3166.9656,,,5133.0,6443.0,,10928.0,,,,,,,3543.0,4371.0,,1782.0,,,4186.0,1766.0,1093.0,4865.0,,,5235.019,,5099.0,,,4882.3984,,,,,1975.2361,,,,1680.1458,,,1994.0,,,,,,,,2560.0,,,,,,,,,,686.4074,2037.0,,,878.08765,2179.0,7701.0,6437.0,,10042.0,,,3417.0,3413.199,,,2651.0,3046.0,2402.0,,,2623.7305,2574.0,2644.0,,,1582.9592,2529.3845,,,,,,1773.0,,,,,7739.0,,,,,,,,,,,2146.0,1992.0,,,,4983.0,12005.095,,4769.0,,,3419.0,1017.32526,
1941,,,,,6861.0,,10820.0,6722.0,,,6947.0,,,,2386.0,,,,2823.0,1683.0,,,,9645.0,9217.349,5091.0,,,,,,2992.0,,,3097.0,2198.0,,,9103.0,,,7291.0,,,2016.0,,3187.3042,,,5295.0,5274.0,,11926.0,,,,,,,2987.0,4503.0,,1747.0,,,4186.0,1808.0,1101.0,4865.0,,,5916.153,,4967.0,,,4986.24,,1128.8848,,,2107.2476,,,,1840.0212,,,2036.0,,,,,,,,2738.0,,,,,,,,,,684.8148,1973.0,,,,2354.0,7222.0,6554.0,,9770.0,,,,,,,2911.0,2997.0,,,,2621.0432,2785.0,2627.0,,,1626.422,2358.2986,,,,,,1714.0,,,,,7511.0,,,,,,,,,,,1932.0,,,1126.8777,,5225.0,13553.401,,4635.0,,,3510.0,918.46295,
1942,,,,,6829.0,,11963.0,6349.0,,,6371.0,,,,2299.0,,,,2860.0,1584.0,,,,11210.0,8739.767,5161.0,,,,,,2920.0,,,2691.0,2198.0,,,9149.0,,,7379.0,,,2056.0,,3389.0808,,,5303.0,4752.0,,12176.0,,1603.1444,,,,,2517.0,4463.0,,1557.0,,,4372.0,,1082.0,4865.0,,,6832.1396,,4661.0,1546.0,,4938.54,,1112.9401,,,1645.722,,,,1985.3625,,,2109.0,,,,,,,,2817.0,,,,,,,,,,,2667.0,,,988.0478,2214.0,6546.0,6261.0,,10779.0,,,,,,,2896.0,2880.0,,,,2399.642,2723.0,2716.0,,,1505.1837,2553.842,,,,,,1828.0,,,,,7557.0,,,,,,,,,,,1994.0,,,1059.9344,,4838.0,14869.861,,4001.0,,,3548.0,924.8411,
1943,,,,,6666.0,,12278.0,6480.0,,,6228.0,,,,2346.0,,,,2922.0,1763.0,,,,11577.0,8642.973,5209.0,,,,,,2856.0,,,2644.0,2069.0,,,9389.0,,,8097.0,,,2259.0,,3546.6006,,,5893.0,4559.0,,12344.0,,1642.984,,,,,2115.0,2925.0,,1548.0,,,,,1113.0,4865.0,,,7198.4536,,3931.0,1833.0,,4825.65,,942.3318,,,1685.9387,,,,2162.679,,,2047.0,,,,,,,,2844.0,,,,,,,,,,,,,,838.247,2373.0,6346.0,6089.0,,11043.0,,,,,,,2995.0,2876.0,,,,2462.0046,2879.0,2710.0,,,1706.4849,2447.8042,,,,,,1970.0,,,,,7779.0,,,,,,,,,,,1792.0,,,991.3974,,4693.0,16050.218,,4423.0,,,3558.0,956.73224,
1944,,,,,7299.0,,11735.0,6618.0,,,6554.0,,,,2087.0,,,,2888.0,1785.0,,,,11864.0,8890.739,5209.0,,,,,,2970.0,,,2326.0,2275.0,,,9698.0,,,8835.0,,,2230.0,,3670.8442,,,5874.0,3861.0,,11803.0,,1611.1123,,,,,1779.0,2775.0,,1545.0,,,,,1089.0,4865.0,,,7775.6357,,3162.0,,,4816.11,,1119.318,,,,,,,2284.7656,,,1839.0,,,,,,,,2998.0,,,,,,,,,,,,,,,2299.0,4222.0,5719.0,,10947.0,,,,,,,3156.0,3070.0,,,,,3017.0,2705.0,,,1290.1575,2391.635,,,,,,1836.0,,,,,7987.0,,,,,,,,,,,1696.0,,,919.6725,,5322.0,16999.328,,4769.0,,,3610.0,945.5704,855.67615
1945,,,,,6943.0,,11026.0,2750.0,,,6907.0,,,,1710.0,,,,2966.0,1792.0,,,,11370.0,8839.315,5553.0,,,,,,3027.0,,,2573.0,2275.0,,,7195.0,,,8075.0,,,2182.0,,3352.9292,,,5499.0,4101.0,,11247.0,,1628.6417,,,,,1495.0,2761.0,,1873.0,,1780.0,,,1058.0,4812.0,,,8282.08,,2831.0,,,3677.67,,1061.917,,,,,,,2354.5295,,,1779.0,,,,,,,,3009.0,,,,,,,,,,,,,,,2259.0,4281.0,6344.0,,11043.0,,,,,,,3371.0,3131.0,,,,,2876.0,2550.0,,,876.1176,2313.4446,,,,,,1741.0,,,,,8201.0,,,,,,,,,,,1452.0,,,911.70306,,5418.0,16477.553,,5808.0,,,3631.0,864.2481,854.08276
1946,,,,,7436.0,,10512.0,3118.0,,,7291.0,,,,,,,,2891.0,1934.0,,,,11048.0,10866.098,5918.0,,,,,,3215.0,,,2804.0,2405.0,,,3534.0,,,9208.0,,,2381.0,,3468.2031,,,5871.0,6145.0,,10751.0,,,,,,,2209.0,3191.0,,1969.0,,1776.0,2743.0,,991.0,4865.0,,,8490.288,,3805.0,2628.0,,2771.37,,,,,915.7651,,,,2342.902,,,1674.0,,,,,,,,3124.0,,,,,,,,,,,,,,,2377.0,7104.0,6910.0,,11415.0,,,3049.0,,,,2899.0,3196.0,1030.0,,,,3073.0,2738.0,,,853.24243,2435.8582,,,,,,1747.0,,,,,9000.0,,,,,,,,,,,1831.0,,,,,5903.0,14822.467,,6655.0,,,3684.0,865.84265,877.9843
1947,,,,,8112.0,,10622.0,3453.0,,,7651.0,,,,,,,,2797.0,1956.0,,,,11298.0,11020.95,5187.0,,,,,,3255.0,,,3245.0,2560.0,,,3883.0,,,9620.0,,,2571.0,,3509.0786,,,5925.0,6596.0,,10527.0,,,,,,,2810.0,3148.0,,2048.0,,1785.0,2828.0,,985.0,4929.0,,,9230.586,,4498.0,2410.0,,2710.95,,,,,937.2627,,,,2267.3247,,,1710.0,,,,,,,,3145.0,,,,,,,,,,,1704.0,,,,2310.0,8046.0,7753.0,,12506.0,,,3389.0,,1930.0,,2960.0,3231.0,1395.0,,,,3301.0,2326.0,,,1086.5688,2705.822,,,,,,2173.0,,,,,9709.0,,,,,,,,,,,1890.0,,,,,5757.0,14311.547,,6500.0,,,3647.0,899.3283,943.31525
1948,,,,,8372.0,,11105.0,4406.0,,,8008.0,,,,2200.0,,,,2987.0,2096.0,,,,11261.0,11189.343,5939.0,,,,,,3268.0,,,3339.0,2507.0,,,4517.0,,,9776.0,,,2844.0,,3473.9224,,,6307.0,7002.0,,10753.0,,1845.369,,,,,2866.0,3169.0,,2045.0,,1784.0,3507.0,,983.0,5149.0,,,9215.163,,4814.0,,,2857.23,,,,,1098.8716,,,,2360.3433,,,1847.0,,,,,,,,3188.0,,,,,,,,,,514.4074,1889.0,,,,2460.0,8751.0,8199.0,,11045.0,,4922.0,3829.0,,2273.0,,2724.0,3282.0,1583.0,3439.4912,,,3261.0,2300.0,,,2976.0547,2940.4407,,,,,,2723.0,,,,,9822.0,,,,,,,,,,,2098.0,,,,,5853.0,14734.232,,7712.0,,,3848.0,943.97577,1035.7346
1949,,,,,8045.0,,11536.0,5249.0,,,8278.0,,,,2400.0,,,,3083.0,2204.0,,,,11260.0,10943.544,5710.0,,,,,,3359.0,,,3384.0,2482.0,,,5231.0,,,10351.0,,,2815.0,,3430.704,,,6604.0,7884.0,,11088.0,,1827.8396,,,,,2979.0,3365.0,,2013.0,,1782.0,3752.0,1159.0,995.0,5426.0,,,8868.148,,5188.0,,,2866.77,,,,,1188.9807,,,,2348.7158,,,1911.0,,,,,,,,3276.0,,,,,,,,,,560.5926,2440.0,,,,2345.0,9373.0,8332.0,,11988.0,,5195.0,4181.0,,2463.0,,2732.0,3470.0,1634.0,3630.2634,,,3279.0,2625.0,,,2430.483,3106.3503,,,,,,2432.0,,,,,10127.0,,,,,,,,,,,1946.0,,,1059.9344,,6531.0,14196.672,,7828.0,,,3819.0,1001.3797,1054.856
1950,1156.0,1677.0,1596.0,25182.0,7949.0,,11815.0,5907.0,,595.0,8706.0,1627.0,756.0,861.0,2632.0,3354.0,,,3011.0,2236.0,3390.0,489.0,1307.0,11622.0,11541.037,5880.0,799.0,1659.0,1070.0,909.0,1693.0,3432.0,534.0,1006.0,3129.0,2638.0,2885.0,,6186.0,3459.0,980.0,11067.0,1637.0,2176.0,2970.0,1450.9724,3459.4402,,622.0,6779.0,8266.0,2958.0,11061.0,,1788.0,520.0,982.0,462.0,797.0,3052.0,3323.0,4082.0,2018.0,,1790.0,3953.0,1280.0,987.0,5504.0,2742.0,2174.0,8498.0,4490.0,5582.0,2115.0,2651.0,3062.0,,1038.0,,768.0,998.08875,46031.0,697.0,3872.0,3151.0,620.0,1231.0,1997.0,631.0,,13378.0,,2319.0,,1516.0,3510.0,,728.0,1573.0,631.0,,677.0,1806.0,679.0,3942.0,516.0,2485.0,4009.0,983.0,1200.0,2565.0,9558.0,8655.0,802.0,13479.0,993.0,5581.0,4529.0,3360.164,2276.0,1025.0,2577.0,3679.0,1706.0,3900.0,3416.0,,3325.0,2391.0,1549.0,48436.0,1883.9768,3310.8347,1020.0,3556.0,2007.0,3572.0,902.0,2375.0,,1278.0,,,10742.0,604.0,2632.0,3838.0,815.0,870.0,1302.0,,,5856.0,1777.0,2079.0,1460.0,676.0,1095.0,,7015.0,15240.0,,8462.0,1049.0,1452.0,4041.0,1054.0,1117.0
