Date,ABW,AFG,AGO,AIA,ALB,AND,ARE,ARG,ARM,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COK,COL,COM,CPV,CRI,CUB,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESP,EST,ETH,FIN,FJI,FRA,FSM,GAB,GBR,GEO,GHA,GIN,GMB,GNB,GNQ,GRC,GRD,GTM,GUY,HKG,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LIE,LKA,LSO,LTU,LUX,LVA,MAC,MAR,MDA,MDG,MDV,MEX,MHL,MKD,MLI,MLT,MMR,MNE,MNG,MOZ,MRT,MUS,MWI,MYS,NAM,NER,NGA,NIC,NIU,NLD,NOR,NPL,NRU,NZL,OMN,OWID_WRL,PAK,PAN,PER,PHL,PLW,PNG,POL,PRK,PRT,PRY,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SHN,SLB,SLE,SLV,SOM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SYC,SYR,TCA,TCD,TGO,THA,TJK,TKM,TLS,TON,TTO,TUN,TUR,TUV,TWN,TZA,UGA,UKR,URY,USA,UZB,VCT,VEN,VGB,VNM,VUT,WSM,YEM,ZAF,ZMB,ZWE
1907,92.674545,511950.7,1258338.1,0.0,71973.46,2487.191,47461.324,4249421.0,152695.2,3953.1858,20386492.0,822459.0,486028.94,90865.6,1198585.8,104257.12,300418.34,4916179.5,425103.25,1648.4844,8838.805,101869.17,5643855.5,6215.831,363868.34,6286369.5,10378.169,5284.589,42346.03,348707.9,634773.0,8149929.0,585800.06,561131.6,13944813.0,184155.48,331059.12,1353859.9,149665.23,718.92676,1301862.2,5092.2666,4273.634,97424.87,669770.06,33210.38,819642.6,10391547.0,10940.834,1082.5386,1333625.4,204795.56,215605.02,228927.4,647774.94,148180.11,2792871.2,610534.9,2697682.2,1267531.1,47387.785,7345857.0,270.13925,28181.68,7835146.0,283483.3,288688.72,354085.75,20583.549,56165.15,2494.1128,899991.8,1020.8895,179392.23,49011.17,43675.01,151574.02,195121.67,169069.02,541615.8,2478450.8,44378508.0,1166704.4,1114602.2,438102.56,85499.24,134141.19,3945463.8,85893.38,57797.047,3921355.2,2524780.8,763015.8,343217.84,262750.56,688.691,1073.498,420282.7,54420.535,97136.5,65270.492,28258.252,87163.85,1956.334,1580.208,809766.56,77572.945,1448956.6,89517.8,725242.4,917.7506,563863.25,328316.62,850062.75,313.54443,2424155.8,0.0,64389.402,686000.1,7439.351,3713615.5,15412.867,1003240.8,899906.0,285249.8,26488.576,85755.09,283979.0,411404.8,431065.88,1510520.0,146101.58,44.061543,1831860.4,694118.75,1417951.4,55.19026,4094571.2,21173.22,333858780.0,4727356.0,95929.35,818033.06,781801.1,18443.963,121083.1,2422039.8,378885.4,583605.25,396451.28,28401.863,714183.5,21049010.0,146091.58,193899.55,827496.6,362345.47,35697.082,0.0,1643.5579,97477.36,139535.97,582644.8,290526.44,1623232.2,1030.8544,17874.443,244963.77,86325.07,1472329.2,54453.59,609.4976,161005.27,36.838177,670457.0,74163.01,1005116.4,256622.67,514700.7,16828.799,1625.6952,406901.7,158897.08,2660855.0,163.84158,290415.66,1204971.6,512097.44,7732426.5,812925.7,68658904.0,1345601.9,1374.3672,764495.44,0.0,743512.2,9833.407,6124.142,259745.45,2715296.8,1005471.8,428400.8
1908,94.75355,516788.5,1277218.1,0.0,73106.5,2474.3862,48093.406,4501867.5,153354.84,3996.898,21129042.0,813870.56,487860.5,92316.72,1194639.0,105961.05,305324.8,4937149.0,431366.53,1667.852,9009.561,103402.13,5651411.5,6471.6553,386733.47,6635178.0,10802.995,5430.104,42560.676,353993.03,644431.5,8249557.0,580841.1,588164.44,14214818.0,187213.97,336133.16,1374371.9,151916.95,742.1012,1378929.2,5170.5024,4335.864,102555.57,704912.0,33522.715,829969.6,10338124.0,11097.775,1129.4081,1317427.8,211996.1,219002.3,241727.31,657435.2,150409.47,2772606.5,611679.0,2739429.8,1253469.9,48961.64,7293697.0,280.1855,28604.81,7786275.0,284473.44,293447.72,359549.1,20906.926,57019.95,2532.6768,888104.3,1075.2604,187947.03,51545.723,44311.758,160213.64,197817.58,176848.69,549763.25,2563162.0,44569056.0,1140494.1,1125530.2,442314.34,84283.07,135652.31,3917640.5,88766.95,58550.04,3958126.0,2531080.0,774517.5,344119.66,269057.62,706.5858,1128.2595,432409.5,55075.785,99433.625,65897.95,28750.057,88466.18,2043.9531,1573.526,813924.3,78880.94,1451141.9,89359.13,726716.75,927.3874,572613.9,329238.3,863004.3,318.99057,2549890.5,0.0,65498.043,696477.94,7409.068,3727502.2,15645.737,1028588.06,913418.94,289609.03,26869.838,87238.664,292528.22,417646.38,437676.47,1534891.4,154296.06,45.65609,1810227.4,683362.4,1424478.0,56.712994,4244516.0,21472.004,337867200.0,4749349.5,100915.61,863547.7,802386.56,18685.5,125546.875,2454630.8,384658.47,576188.5,422566.28,28795.742,724582.7,21114796.0,148123.22,196129.62,839567.44,367929.66,36293.72,0.0,1689.0381,99088.37,146655.5,591533.3,295185.1,1647742.2,1047.3412,18419.027,248188.0,87625.016,1461611.5,55306.5,616.47675,162598.12,37.476852,680680.56,75315.05,1037656.75,257172.47,516580.3,17467.406,1683.7112,414161.22,161350.48,2686468.2,169.74875,295425.66,1223183.4,519650.0,7751887.0,865122.2,69427450.0,1349542.2,1432.657,804791.7,0.0,759299.25,10178.332,6332.7456,262230.2,2753289.8,1020541.06,435107.62
1909,96.76963,521579.38,1298409.4,0.0,74302.96,2470.91,48712.492,4693549.5,154033.94,4039.8657,21735720.0,809242.25,489774.53,93844.63,1194584.5,107815.4,310708.47,4956041.5,437995.22,1686.9036,9154.335,104991.01,5660883.0,6673.897,404006.8,6902270.5,11132.255,5582.953,42753.297,359996.06,655371.9,8347783.0,578499.9,609199.8,14491928.0,190559.39,341654.28,1397157.9,154430.0,761.2094,1437674.4,5257.266,4401.5264,106487.75,731908.3,33831.86,840306.94,10323337.0,11269.501,1166.232,1308378.1,217686.86,222656.81,251533.11,668015.2,152909.72,2764306.0,613007.56,2785997.2,1245935.9,50255.82,7272435.0,288.37543,29034.287,7768529.0,285517.56,298632.53,365499.34,21265.713,57967.49,2572.8608,881330.2,1117.1162,194598.28,53495.805,44942.516,166818.25,200686.34,182876.05,558206.9,2653182.0,44741880.0,1123227.1,1136334.8,446481.4,83578.164,137139.31,3906198.5,91072.77,59288.695,3993039.0,2538032.2,787127.0,345108.22,275669.0,721.72626,1170.1396,445126.38,55719.027,101839.23,66518.15,29261.707,89849.76,2111.954,1572.3685,817692.44,80264.79,1453801.6,89435.05,728403.94,936.97614,582298.44,330237.34,877588.6,324.27493,2646382.8,0.0,66684.96,708298.1,7405.054,3739952.2,15891.921,1055316.6,928263.6,294543.78,27264.762,88805.26,301607.78,424733.94,445121.7,1559555.4,160560.03,46.963936,1798056.2,676740.94,1430346.5,58.049553,4366924.5,21764.428,341635900.0,4769230.5,104736.7,898370.1,824055.5,18908.213,130340.875,2488674.0,390539.84,572047.5,442291.8,29181.117,735533.1,21185034.0,150190.34,198324.47,852977.6,374194.5,36903.96,0.0,1727.6228,100759.33,152150.08,601550.75,300174.28,1675554.6,1064.3318,18852.426,251513.72,89010.414,1457085.9,56227.066,623.65656,164173.05,38.098804,692208.2,76582.18,1072157.4,257794.61,518543.88,18152.943,1731.3938,421292.66,164002.3,2711816.0,174.59782,300454.56,1243532.5,527844.4,7773349.5,904528.56,70150080.0,1353781.4,1478.4777,835645.7,0.0,775661.5,10461.02,6504.3125,264689.66,2793559.8,1037465.44,442293.16
1910,98.68219,526240.3,1322293.9,0.0,75552.45,2479.9302,49308.477,4805797.5,154737.4,4081.5422,22151556.0,809900.94,491794.34,95455.79,1199748.8,109841.08,316639.4,4972257.5,444937.53,1705.3691,9264.95,106619.11,5672873.5,6805.8496,413971.97,7062485.5,11336.495,5742.7314,42917.67,366839.66,667812.06,8444088.0,579657.2,622374.5,14776148.0,194232.36,347685.75,1422580.2,157246.38,774.6,1472454.5,5353.8906,4470.95,108852.05,748249.56,34133.152,850520.6,10360325.0,11458.256,1189.8896,1308886.0,221400.92,226597.73,257422.08,679644.0,155725.56,2771990.5,614578.3,2838160.5,1247133.6,51157.19,7292525.5,293.95615,29468.629,7792461.5,286630.78,304301.9,372006.72,21665.422,59022.453,2614.6777,881387.8,1142.578,198757.22,54681.312,45559.652,170761.36,203709.45,186610.05,566856.6,2748499.8,44891820.0,1117888.8,1146841.8,450534.62,83556.99,138579.36,3916651.2,92634.01,59999.414,4025489.0,2545836.2,801009.2,346209.34,282616.94,732.99384,1195.1735,458397.84,56341.266,104364.45,67122.914,29793.889,91321.67,2154.2725,1578.6035,820956.7,81731.91,1457084.4,89825.32,730368.9,946.4723,593060.1,331336.28,894089.5,329.29288,2704623.8,0.0,67940.84,721684.94,7435.966,3750559.2,16149.4,1083596.9,944643.6,300151.4,27673.79,90461.37,311217.8,432812.03,453539.94,1584400.6,164299.33,47.868362,1798521.9,675636.56,1435368.4,59.118996,4450639.5,22045.195,345065900.0,4786379.5,107034.04,919207.94,846780.56,19106.62,135473.58,2523883.5,396523.0,572282.1,453666.16,29551.623,746944.44,21261040.0,152287.42,200454.12,867941.2,381250.9,37524.727,0.0,1756.5273,102492.04,155518.39,612886.06,305457.9,1707232.8,1081.8165,19140.26,254908.97,90471.31,1460851.4,57224.387,631.04144,165703.58,38.69263,705257.94,77981.54,1108600.2,258510.86,520616.44,18886.412,1764.541,428255.88,166878.66,2736485.8,177.95776,305465.78,1266367.2,536770.7,7797418.0,927219.94,70812070.0,1358406.9,1507.9531,854151.5,0.0,792634.44,10656.25,6623.841,267081.56,2836370.2,1056552.6,450016.84
1911,100.519424,530549.44,1357016.2,0.0,77876.71,2496.466,49885.598,4870509.0,156480.56,4122.3267,22431592.0,813878.4,497316.34,97579.14,1208018.5,112672.234,325038.06,4986144.5,458075.38,1723.2284,9354.824,109393.06,5747149.0,6895.5,419567.2,7158641.5,11465.889,5929.375,43058.22,376957.16,686150.56,8539912.0,582975.94,630831.94,15076125.0,199403.0,356065.62,1459048.5,161298.22,783.9189,1492884.1,5492.0015,4561.8643,110277.39,758203.0,34416.707,865645.9,10428457.0,11722.126,1205.628,1315341.5,223927.02,231900.78,260963.39,695731.06,159814.06,2789470.5,622303.44,2913530.0,1253729.9,51779.367,7337806.0,297.67596,29998.553,7841675.0,290000.56,312229.53,381093.53,22237.953,60532.707,2666.7334,885707.5,1158.2223,201418.97,55408.3,46173.13,173109.5,209463.42,188968.69,582264.4,2862750.2,45021804.0,1120201.1,1156696.5,454314.4,83960.57,139959.64,3940548.2,93746.016,60674.33,4056104.8,2577052.2,820484.7,350450.06,290119.12,741.5287,1210.1285,473888.94,56948.03,107087.984,67701.68,30486.2,93234.46,2181.1924,1589.2933,823794.94,83702.81,1475991.5,90404.734,739631.6,956.0849,608378.44,335468.38,918221.7,334.12442,2739947.2,0.0,70412.48,741297.7,7488.42,3759531.8,16631.957,1114325.6,967766.56,308408.8,28190.992,92655.484,322702.25,444753.56,465842.62,1614701.2,166525.95,48.48512,1806922.5,678045.0,1439664.9,59.99859,4506786.0,22314.592,349022900.0,4801185.0,108418.625,931666.25,873491.44,19292.186,141734.58,2586609.5,402767.72,575240.5,460044.34,29911.193,767801.7,21515358.0,154829.98,202516.62,889298.06,391498.94,38209.66,0.0,1778.6592,104730.805,157610.75,629486.3,315929.72,1753996.5,1103.8916,19340.697,260493.02,93300.164,1469672.8,58600.16,639.9418,167132.28,39.26643,724370.56,79956.586,1152076.0,261867.58,526647.94,19780.236,1787.3406,435117.56,170825.1,2759522.0,180.25587,310583.7,1299375.9,549070.3,7893297.0,939915.06,71525640.0,1375426.8,1527.6017,865261.3,0.0,810735.75,10789.23,6706.386,269298.97,2893078.0,1084323.9,460537.8
1912,102.33943,534471.94,1408490.9,0.0,82125.41,2513.503,50456.684,4931725.5,160003.66,4163.0083,22672842.0,818309.56,508808.28,100540.86,1216438.9,116778.99,337320.88,4998665.5,482295.03,1740.7521,9442.766,114238.36,5926906.0,6981.76,424846.66,7249952.5,11589.777,6157.3833,43185.445,392106.9,713570.4,8636906.0,586535.06,638931.0,15398198.0,206936.22,368153.22,1512704.9,167264.19,792.07434,1512251.8,5694.719,4687.678,111633.164,767670.94,34681.934,889965.56,10498663.0,12103.818,1220.7344,1322524.5,226358.78,239367.58,264327.28,718779.9,165870.53,2807918.0,640458.7,3024950.2,1260928.8,52322.168,7385297.0,300.86014,30696.129,7892923.5,297216.0,323729.22,394255.47,23079.803,62752.7,2735.648,890566.94,1173.1519,203962.98,56100.242,46797.137,175337.39,220084.17,191222.7,609909.5,3005644.0,45140040.0,1123816.2,1165886.0,457805.34,84414.836,141296.95,3965809.0,94820.01,61323.324,4086027.5,2648020.5,848731.44,360023.56,298304.03,749.3126,1224.3517,492817.3,57551.758,110056.72,68257.22,31446.34,95853.0,2206.95,1600.2976,826395.94,86496.4,1521368.1,90996.79,761272.56,966.0121,630800.5,344762.0,954129.1,338.9249,2773554.2,0.0,75051.04,770513.94,7543.307,3767506.2,17517.256,1147995.4,1001459.1,320747.06,28888.932,95728.51,337015.72,462634.56,484141.94,1654673.9,168639.0,49.019363,1816410.0,681012.2,1443544.6,60.82693,4555026.0,22578.29,354255580.0,4814648.0,109734.99,943494.8,906301.56,19478.379,149675.69,2698803.2,409397.34,578534.56,466057.5,30268.637,805577.1,22073222.0,158146.58,204542.19,920576.25,406683.2,39000.367,0.0,1798.9922,107819.07,159604.42,654214.56,335646.94,1823955.1,1133.7471,19534.344,270039.12,98568.98,1478944.4,60579.047,651.36884,168455.27,39.83656,752838.44,82833.16,1206222.4,269709.75,539439.1,20913.113,1807.1893,441970.72,176469.83,2780831.2,182.24951,315933.03,1348156.1,566697.3,8111116.0,951884.4,72382640.0,1413562.1,1546.4741,875819.44,0.0,830310.7,10904.43,6778.4297,271327.5,2972226.8,1125513.0,475547.34
1913,104.14636,538205.7,1473755.9,0.0,88030.03,2531.1577,51024.582,4988997.5,164899.02,4203.625,22883284.0,823176.75,524900.6,104193.18,1225075.1,121936.13,352801.72,5010135.0,516051.1,1758.1074,9528.682,120866.72,6187893.0,7064.3125,429767.7,7335845.5,11707.465,6418.1987,43302.176,411398.84,748465.4,8734866.0,590339.56,646631.8,15738912.0,216414.73,383293.9,1580511.4,174805.89,799.3079,1530424.2,5950.627,4842.2383,112910.7,776596.75,34938.2,922217.7,10571426.0,12582.517,1235.1477,1330427.8,228686.73,248616.27,267492.8,747560.7,173547.03,2827393.0,666646.56,3166049.2,1268740.8,52801.773,7435231.0,303.62106,31531.916,7946494.5,307394.7,338170.34,410772.9,24143.379,65556.984,2818.4539,895955.7,1187.2766,206377.08,56753.13,47430.406,177430.64,234892.11,193360.08,648093.0,3171281.5,45249252.0,1128615.5,1174749.9,461155.12,84919.61,142612.86,3992504.8,95853.02,61959.438,4115419.5,2749609.8,884200.0,373704.84,307070.12,756.49005,1237.7467,514476.5,58153.773,113234.17,68801.32,32627.162,99052.83,2231.4102,1611.6814,828811.3,89967.65,1587129.8,91604.39,792446.94,976.1927,659071.0,358032.34,999729.6,343.70245,2805237.0,0.0,81553.74,807635.4,7600.6885,3774719.8,18749.117,1184172.1,1043854.2,336444.4,29735.787,99525.55,353574.3,485404.6,507377.6,1702621.2,170624.7,49.488434,1826940.9,684495.44,1447100.4,61.61515,4597002.0,22839.088,360489100.0,4827072.5,110974.766,954617.6,943959.4,19662.729,158948.81,2853578.8,416350.97,582160.94,471657.56,30624.875,857911.1,22864978.0,162101.25,206549.06,960021.94,425930.94,39875.68,0.0,1817.8418,111607.31,161488.52,685633.56,363318.28,1913006.8,1170.0146,19720.469,282996.38,105937.125,1488710.5,63054.594,664.87775,169726.52,40.404015,789007.4,86451.97,1268841.5,281007.22,557441.2,22235.457,1824.6993,448814.62,183513.08,2801296.5,184.00272,321477.84,1409919.9,588711.1,8422863.0,963031.0,73337800.0,1467968.9,1564.4933,885758.1,0.0,851135.5,11005.52,6842.113,273263.7,3069857.0,1177747.6,494253.47
1914,105.94441,541948.44,1549849.2,0.0,95322.1,2549.5466,51592.125,5041874.5,170758.94,4244.215,23070892.0,828462.06,544223.94,108388.375,1233992.0,127918.43,370794.62,5020869.5,557798.0,1775.4615,9612.48,128989.87,6505860.0,7142.8433,434287.6,7415748.0,11818.253,6703.265,43411.246,433942.9,789229.6,8833589.0,594394.3,653894.44,16094813.0,227421.38,400832.84,1659430.4,183584.95,805.86096,1547269.0,6248.306,5019.3916,114101.38,784924.06,35194.86,961140.3,10647226.0,13137.407,1248.8073,1339044.0,230901.36,259265.06,270439.06,780843.5,182495.6,2847956.5,698469.8,3330454.8,1277176.6,53234.355,7487839.5,306.07104,32476.479,8002674.0,319654.22,354922.16,429926.22,25381.086,68820.16,2912.1846,901863.75,1200.5061,208649.08,57362.934,48071.676,179374.94,253207.78,195368.83,695115.5,3353762.5,45352184.0,1134479.8,1183627.6,464511.2,85474.766,143929.06,4020706.5,96842.06,62595.71,4144445.0,2872689.0,925340.8,390268.88,316315.78,763.2048,1250.217,538160.06,58755.414,116583.83,69345.81,33981.52,102709.5,2254.4377,1623.5092,831092.9,93971.54,1667191.2,92230.445,830310.06,986.56555,691934.75,374094.66,1052941.1,348.4653,2834787.8,0.0,89617.81,850963.94,7660.6265,3781410.2,20271.357,1222421.0,1093084.1,354779.16,30699.748,103891.72,371794.12,512013.22,534489.25,1756845.9,172469.38,49.90967,1838471.0,688452.1,1450425.2,62.37434,4634360.5,23099.79,367448740.0,4838761.0,112129.61,964959.1,985213.0,19842.768,169205.83,3044049.0,423567.53,586115.75,476796.72,30980.83,922443.8,23820962.0,166558.0,208555.61,1005881.5,448369.53,40814.44,0.0,1835.5236,115945.99,163252.2,722306.1,397652.6,2017048.6,1211.3257,19898.348,298813.84,115063.97,1499015.2,65920.336,680.0239,171000.06,40.96981,831223.0,90653.78,1337736.2,294729.7,579105.44,23697.68,1840.4817,455648.66,191655.02,2821800.2,185.5795,327182.2,1481879.1,614170.94,8800525.0,973257.75,74345820.0,1533802.6,1581.5824,895009.4,0.0,872986.8,11096.167,6899.5757,275204.25,3182011.8,1238655.4,515864.25
1915,107.73776,545897.94,1633809.0,0.0,103733.1,2568.7869,52162.152,5089906.5,177175.77,4284.815,23243652.0,834147.6,565408.75,112978.69,1243254.4,134500.66,390613.56,5031184.5,605990.3,1792.9816,9694.069,138319.5,6856555.0,7217.0356,438363.84,7489087.0,11921.444,7004.0254,43515.504,458849.12,834257.06,8932871.0,598704.25,660678.94,16462445.0,239538.92,420115.3,1746423.9,193263.0,811.97516,1562653.2,6576.34,5212.9863,115196.55,792596.3,35461.266,1005471.3,10726546.0,13747.675,1261.6517,1348366.0,232993.16,270932.12,273145.1,817398.6,192368.33,2869669.0,733531.0,3511794.0,1286246.8,53636.11,7543355.0,308.32257,33500.375,8061748.5,333112.25,373353.9,450995.75,26745.33,72416.76,3013.872,908280.6,1212.7504,210766.8,57925.656,48719.68,181155.89,274351.6,197236.94,749277.9,3547187.5,45451572.0,1141290.1,1192858.9,468021.2,86080.164,145267.17,4050484.8,97784.13,63245.176,4173266.5,3008126.2,970604.5,408490.6,325939.44,769.60114,1261.6665,563161.56,59358.008,120069.17,69902.49,35462.266,106698.55,2275.897,1635.8457,833292.3,98363.05,1755467.9,92877.86,872017.3,997.0698,728136.3,391764.16,1111681.5,353.22168,2861998.5,0.0,98940.45,898801.5,7723.182,3787813.0,22027.8,1262307.8,1147281.8,375029.72,31748.996,108672.14,391091.34,541409.75,564416.6,1815650.4,174159.28,50.300407,1850956.5,692839.7,1453611.9,63.115612,4668746.0,23363.195,374859740.0,4850015.5,113191.19,974443.56,1028810.6,20016.025,180098.56,3263328.2,430986.12,590395.5,481427.12,31337.418,996815.5,24871514.0,171380.88,210580.14,1056401.2,473126.22,41795.49,0.0,1852.3524,120685.6,164884.58,762795.06,437358.72,2131978.5,1256.3115,20067.25,316940.62,125608.91,1509902.4,69069.83,696.3626,172329.89,41.53495,877831.25,95279.305,1410709.0,309847.06,602882.9,25250.19,1855.1486,462472.16,200595.88,2843225.5,187.04384,333010.1,1561245.9,642136.0,9216090.0,982467.75,75361430.0,1606219.2,1597.6643,903505.44,0.0,895641.06,11180.044,6952.961,277245.7,3304732.2,1305863.8,539587.7
1916,109.53057,550252.06,1722673.2,0.0,112994.54,2588.995,52737.504,5132643.0,183741.81,4325.4624,23409542.0,840215.7,587085.44,117816.36,1252927.2,141457.6,411572.47,5041396.0,659082.6,1810.835,9773.356,148567.34,7215727.0,7286.5737,441953.72,7555289.5,12016.341,7311.9233,43617.77,485227.4,881941.56,9032509.0,603274.3,666945.56,16838354.0,252350.16,440486.53,1838454.1,203501.7,817.8919,1576444.2,6923.3096,5416.869,116187.55,799556.9,35746.78,1053948.8,10809867.0,14392.504,1273.6204,1358386.2,234952.64,283235.6,275589.94,855996.1,202817.25,2892591.8,769432.8,3703694.8,1295961.6,54023.203,7602009.0,310.4881,34574.16,8124004.0,346886.44,392834.88,473261.8,28188.52,76221.38,3120.5493,915196.2,1223.9192,212717.98,58437.285,49373.15,182759.16,297644.0,198952.39,808881.0,3745657.0,45550144.0,1148927.9,1202783.4,471832.6,86735.625,146648.83,4081911.0,98676.26,63920.863,4202048.0,3146790.0,1018441.4,427145.03,335839.5,775.8232,1271.9989,588774.56,59962.902,123653.71,70483.18,37022.254,110895.52,2295.6523,1648.7561,835461.2,102997.15,1845874.5,93549.55,914724.0,1007.6442,766420.5,409856.03,1173868.4,357.97977,2886661.5,0.0,109218.875,949449.75,7788.4175,3794166.2,23962.266,1303397.6,1204579.6,396474.4,32851.715,113711.914,410882.03,572543.94,596099.4,1877336.9,175680.72,50.67799,1864353.9,697615.4,1456753.1,63.85007,4701803.5,23632.107,382447330.0,4861140.5,114151.16,982995.2,1073500.8,20180.033,191278.92,3504529.8,438545.75,594996.5,485500.78,31695.566,1078666.5,25946978.0,176433.89,212640.94,1109827.5,499328.28,42797.668,0.0,1868.644,125676.59,166374.8,805663.1,481145.38,2253694.2,1303.6036,20226.445,336825.84,137231.28,1521416.1,72396.61,713.44904,173770.0,42.100433,927177.7,100169.28,1485562.1,325329.1,627224.94,26843.402,1869.3114,469284.44,210035.81,2866455.0,188.45975,338925.7,1645231.6,671665.5,9641547.0,990563.9,76339336.0,1680374.8,1612.662,911178.3,0.0,918874.6,11260.82,7004.409,279484.62,3434060.2,1377000.1,564631.75
1917,111.327034,555208.56,1813480.0,0.0,122837.914,2610.2876,53321.008,5169634.5,190049.4,4366.1953,23576540.0,846648.4,607884.7,122753.664,1263075.4,148564.03,432985.3,5051818.5,715529.44,1829.1886,9850.247,159445.11,7559124.5,7351.141,445014.6,7613783.5,12102.247,7618.402,43720.89,512187.75,930677.2,9132297.0,608109.4,672654.25,17219086.0,265437.84,461291.78,1932483.0,213962.66,823.8527,1588509.4,7277.7974,5624.8867,117065.75,805749.2,36060.76,1105310.5,10897671.0,15051.08,1284.6523,1369097.8,236770.28,295793.66,277752.7,895406.3,213494.42,2916784.8,803777.8,3899785.5,1306332.1,54411.824,7664033.0,312.67987,35668.4,8189727.0,360094.38,412734.4,496004.78,29663.059,80108.61,3229.25,922600.1,1233.9224,214490.52,58893.797,50030.824,184170.4,322405.5,200503.22,872225.7,3943271.0,45650640.0,1157274.0,1213740.2,476093.06,87441.04,148095.69,4115055.5,99515.46,64635.824,4230952.0,3279548.5,1067302.1,445007.2,345914.34,782.015,1281.1178,614292.6,60571.406,127300.914,71099.67,38614.324,115175.984,2313.5688,1662.3044,837651.4,107728.81,1932326.8,94248.41,955585.44,1018.22784,805531.9,427185.6,1237419.8,362.74774,2908569.0,0.0,120150.31,1001210.6,7856.3955,3800706.8,26018.568,1345256.2,1263110.2,418391.47,33976.094,118856.16,430582.28,604365.1,628477.2,1940208.2,177019.95,51.05975,1878618.9,702736.6,1459941.5,64.58883,4735177.0,23909.324,389936740.0,4872439.0,115001.16,990538.3,1118031.4,20332.322,202398.77,3760766.8,446185.38,599915.1,488969.94,32056.195,1165636.9,26977692.0,181581.06,214756.31,1164406.4,526103.06,43799.812,0.0,1884.7135,130769.47,167711.98,849473.06,527721.5,2378092.8,1351.8336,20375.205,357918.56,149590.47,1533600.4,75794.21,730.8385,175374.4,42.66726,977608.1,105164.43,1560098.4,340145.62,650582.75,28427.729,1883.5819,476084.9,219675.08,2892371.2,189.89127,344893.03,1731048.6,701818.8,10048883.0,997449.2,77234250.0,1751425.1,1626.4984,917960.2,0.0,942464.2,11342.166,7056.062,282017.66,3566038.0,1449692.1,590204.5
1918,113.13132,560965.2,1903267.4,0.0,132994.72,2632.7815,53915.51,5200430.5,195690.89,4407.0513,23752626.0,853427.8,626436.8,127642.84,1273763.9,155594.7,454166.03,5062769.5,773785.1,1848.2097,9924.652,170664.53,7862496.0,7410.4224,447503.84,7663995.5,12178.464,7914.904,43827.7,538840.1,978857.9,9232034.0,613214.44,677765.2,17601184.0,278384.78,481876.25,2025472.8,224307.5,830.0991,1598715.9,7628.3857,5830.8877,117822.49,811116.8,36412.566,1158294.5,10990441.0,15702.587,1294.6863,1380493.1,238436.58,308224.5,279612.34,934399.25,224051.9,2942309.5,834168.7,4093692.5,1317368.9,54818.145,7729660.5,315.01044,36753.65,8259203.5,371853.72,432421.72,518505.06,31121.352,83952.984,3337.0059,930482.2,1242.6697,216072.16,59291.19,50691.438,185375.28,347956.53,201877.39,937612.75,4134129.8,45755800.0,1166209.6,1226069.5,480950.1,88196.234,149629.34,4149989.5,100298.76,65403.086,4260142.0,3397271.5,1115637.1,460851.97,356062.5,788.32074,1288.9269,639009.3,61184.87,130974.3,71763.78,40191.34,119415.46,2329.5112,1676.556,839914.5,112413.03,2008739.5,94977.36,991757.06,1028.7595,844215.3,442567.97,1300253.4,367.53387,2927513.2,0.0,131431.97,1052386.0,7927.177,3807671.2,28140.53,1387449.0,1321006.5,440059.3,35090.312,123949.99,449608.25,635822.94,660489.75,2002566.9,178163.28,51.463024,1893707.9,708160.94,1463270.1,65.34299,4770511.5,24197.65,397053250.0,4884213.0,115732.86,996997.25,1161150.9,20470.424,213109.97,4025154.0,453844.12,605147.6,491786.6,32420.227,1255367.1,27893996.0,186686.4,216944.58,1218384.5,552577.9,44780.758,0.0,1900.8763,135814.67,168885.25,892787.7,575795.75,2501072.5,1399.6328,20512.803,379667.88,162345.83,1546499.4,79156.19,748.0862,177197.11,43.236443,1027468.2,110105.5,1632120.1,353266.47,671407.5,29953.576,1898.5715,482872.84,229213.83,2921857.2,191.40236,350876.12,1815908.6,731655.06,10410085.0,1003026.6,78000870.0,1814526.0,1639.0967,923783.3,0.0,966186.1,11427.749,7110.0596,284941.34,3696707.0,1521567.2,615514.0
