Date,AFG,AGO,ALB,AND,ARE,ARG,ARM,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COK,COL,COM,CPV,CRI,CUB,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESP,EST,ETH,FIN,FJI,FRA,FSM,GAB,GBR,GEO,GHA,GIN,GMB,GNB,GNQ,GRC,GRD,GTM,GUY,HKG,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LIE,LKA,LSO,LTU,LUX,LVA,MAC,MAR,MDA,MDG,MDV,MEX,MKD,MLI,MLT,MMR,MNE,MNG,MOZ,MRT,MUS,MWI,MYS,NAM,NER,NGA,NIC,NIU,NLD,NOR,NPL,NRU,NZL,OMN,OWID_WRL,PAK,PAN,PER,PHL,PLW,PNG,POL,PRK,PRT,PRY,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SLB,SLE,SLV,SOM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SYC,SYR,TCA,TCD,TGO,THA,TJK,TKM,TLS,TON,TTO,TUN,TUR,TUV,TWN,TZA,UGA,UKR,URY,USA,UZB,VCT,VEN,VNM,VUT,WSM,YEM,ZAF,ZMB,ZWE
1897,880205.44,697467.7,443842.44,14497.379,62380.01,3867594.5,256547.14,12315.487,12388664.0,23879664.0,1146699.4,230007.06,49085340.0,262042.28,454233.62,8932434.0,2409741.2,16692.906,15946.784,521439.34,5270398.0,100305.27,335949.22,9826391.0,55409.086,5521.274,366483.8,30614.627,136397.75,28894632.0,4927029.0,4053710.5,99805704.0,376073.66,474573.7,1766445.4,124585.35,629.14923,1117132.4,13083.911,9452.062,124595.81,6785111.0,59752.598,42931324.0,310563170.0,6068.8936,4635.769,5253421.0,328647.66,852386.2,382347.88,4976391.5,94626.55,12225509.0,717596.94,2561235.8,1398462.8,29028.197,160473140.0,1050.243,48847.973,469813500.0,1038325.1,625914.75,423035.22,20641.992,49720.926,44119.72,1785856.1,14191.227,414201.2,270449.25,77073.914,147047.77,356130.28,427033.0,12779106.0,10553232.0,67244200.0,4732155.0,3350888.8,435867.9,16664.873,318669.62,20535454.0,498442.56,94679.82,20298860.0,4881315.5,681680.9,528687.0,972441.25,1345.6027,100531.42,6784625.5,77638.79,755471.2,144335.06,559518.44,147151.53,1697.6301,1271.573,694427.8,71025.47,1694192.5,71611.49,1296790.4,15369.049,1062547.6,978559.94,399980.97,3447.4768,5912621.0,128519.06,415178.06,17259.121,1712754.2,17963.514,251001.94,874094.06,108354.41,97102.01,243914.6,672933.7,43533.777,249806.44,2689840.8,149742.81,240.35524,20680134.0,3949880.5,1063413.1,136.42482,2407664.5,201423.39,2398394400.0,3602167.5,94346.88,1283753.6,1636415.9,16999.627,641945.5,69877610.0,8594453.0,3333712.8,137593.94,30683.68,5089627.5,109291490.0,169711.0,677391.56,2880869.0,477169.0,57200.246,9359.618,190527.47,240422.11,222348.2,349511.6,167497.7,5466.4287,25146.023,11541897.0,201758.86,8420635.0,2792.983,1177445.8,365.30414,215368.55,194493.38,1873707.8,317965.28,883842.9,46683.992,8731.127,451642.0,329119.0,2712862.5,415.1549,695320.25,908175.0,789795.94,21940186.0,865140.9,624445200.0,2290180.8,21790.121,921555.9,5326082.0,9397.981,8796.386,1264662.2,7576310.0,286029.84,240837.25
1898,887262.75,698579.7,448513.72,14636.577,62655.707,3900343.8,271779.88,12327.412,13203443.0,25321958.0,1236455.5,231390.83,50483110.0,265218.75,457439.0,9004491.0,2474698.0,16690.973,16115.18,557333.5,5520083.5,101611.17,331921.56,9904495.0,55941.82,5566.781,384925.22,31137.342,138227.31,29911974.0,5239899.5,4411668.5,100336584.0,347744.88,478166.28,1783895.1,125355.35,631.6981,1132068.0,13116.925,9496.934,136086.11,6913850.0,59886.418,43762296.0,323392320.0,6104.1133,4775.1016,5438188.0,330730.44,859211.9,391933.84,5049795.5,95830.1,12054303.0,783629.7,2595394.8,1385303.2,29211.027,165476880.0,1053.7793,49248.207,470712100.0,1072772.4,627865.4,425508.1,20806.312,49081.875,43933.47,1906856.8,14258.175,406377.84,273363.12,78804.055,149235.84,388534.66,427025.25,13924920.0,10934854.0,68439016.0,4728143.5,3376433.8,441001.66,17063.133,318796.5,21050624.0,506091.88,94809.98,24325274.0,5409723.0,690851.75,567272.75,979038.9,1352.1663,100981.31,6791614.5,77994.26,764213.0,145724.92,552846.5,148923.17,1715.1157,1275.779,705940.94,72107.85,1776108.4,72043.836,1345641.9,15505.446,1070712.8,1048266.6,402785.75,3483.2043,6277176.5,145338.06,417565.78,17357.646,1762321.9,20698.482,252401.89,874403.7,108650.86,96941.87,246167.03,729193.3,44129.336,252402.19,2706041.8,151663.28,241.04118,20611274.0,3954963.8,1066845.5,138.27351,2578840.5,202486.55,2500640800.0,3622039.0,95590.82,1379223.1,1655514.0,17202.084,645978.5,74956480.0,8585705.0,3630517.0,138737.75,30887.258,5653332.5,115598650.0,171189.48,680181.94,2899600.8,478827.3,58212.59,9409.242,200322.52,235874.1,224494.9,428656.84,168420.8,5521.6265,25395.1,11773791.0,225930.12,8881347.0,2801.6155,1173594.4,367.00293,216129.72,195799.64,1890555.0,340001.3,954253.5,46905.85,8761.823,460870.78,333507.6,2947244.5,421.13528,776063.1,919386.9,800118.7,23497880.0,1190919.6,673915400.0,2465508.5,21935.246,912189.1,5545818.5,9440.391,8902.763,1268726.6,9005745.0,289079.7,245052.8
1899,894331.0,699727.2,453237.28,15144.136,62948.188,4362846.0,293578.6,12345.994,13446061.0,25690154.0,1364035.4,232792.55,52624200.0,268460.78,460688.75,9076791.0,2499610.8,16689.328,16291.268,577069.8,5853093.0,103036.78,327904.6,9968684.0,56494.77,5613.7085,404607.44,31667.328,140072.58,33589616.0,5618815.0,4418671.0,100887890.0,323029.6,481836.94,1801627.8,126135.555,634.271,1143901.5,13150.207,9542.993,134422.64,7064175.5,60022.99,44749530.0,342832220.0,6139.8633,4915.652,5890898.5,339573.66,866080.44,404733.8,5124857.0,97055.48,13413070.0,881920.25,2629951.2,1652958.0,29396.006,172464420.0,1057.3154,49654.47,503161660.0,1119456.6,629845.7,428012.9,20975.031,48521.41,43750.465,1691405.6,14330.484,408621.16,276277.66,80554.05,157498.28,405764.06,429519.12,13664637.0,10816525.0,69679624.0,4720079.5,3402001.0,446147.8,17474.527,318948.0,22283906.0,514238.6,94955.94,24411398.0,6203929.5,700287.6,624309.0,985658.75,1358.83,101546.95,6798701.0,78365.16,773012.6,147120.1,546309.4,150709.92,1733.4055,1280.3359,716965.4,73202.49,1889184.6,72490.01,1414327.9,15641.918,1078924.4,1148662.4,405617.84,3519.1255,6971695.0,154030.25,419970.22,17457.742,1812362.1,22098.9,253808.73,874828.3,108950.86,96711.41,248478.72,741689.6,44727.703,255052.9,2722562.0,153897.8,241.72803,21070536.0,4650906.5,1070338.2,140.13184,2758390.5,203557.4,2680506000.0,3642136.5,96846.35,1471508.4,1674833.4,17408.34,650079.75,77143320.0,8577024.0,3710125.2,139898.78,31102.193,5598790.5,123602500.0,172695.47,683012.9,2918473.2,480509.28,59229.73,9459.937,213561.4,240836.23,226668.7,468327.03,169361.53,5577.009,25645.672,12049807.0,238510.8,10752559.0,2810.318,1169759.0,368.7707,216903.36,197120.52,1907486.8,372137.06,1043303.4,47129.69,8792.625,470188.7,337925.03,3115605.5,427.1235,745267.25,930841.44,810650.1,25819334.0,1205266.9,762374340.0,2715693.5,22096.818,920352.94,5694628.5,9483.332,9009.881,1272796.4,8474001.0,292204.1,249335.86
1900,901410.7,700910.25,458014.5,15501.594,63259.637,3778922.2,314668.62,12190.496,16077049.0,28585966.0,1490798.0,234212.34,55294040.0,271769.34,461663.78,9149312.0,2599536.2,16688.0,16267.225,619689.0,6180412.0,101355.734,323899.56,9759460.0,56546.023,5662.219,425620.28,32572.309,141933.56,35216348.0,6177538.0,4448071.5,101405510.0,301493.84,485586.75,1819645.9,126926.37,636.8701,1179190.2,13183.764,9590.288,136299.62,7113573.0,60161.355,44447324.0,368319300.0,6176.1216,5030.3457,5792790.5,346421.72,873022.9,414131.2,5200795.0,98303.06,14059729.0,975032.75,2664908.2,1529659.6,29583.14,184393020.0,1060.8517,50066.61,509133820.0,1165319.9,631855.8,430548.44,21148.29,48031.99,43570.754,1893962.6,14269.659,413208.94,279192.7,82326.14,165564.53,444509.12,432259.22,15060495.0,11048762.0,72048660.0,4694695.0,3427598.2,451308.97,17897.973,319127.22,22627708.0,510706.6,95119.74,26744664.0,6948956.5,709995.5,678299.94,992301.3,1365.5996,99116.86,6805904.5,78753.33,781871.06,148521.22,539904.5,152513.44,1736.4716,1285.2305,727423.2,74308.836,1999080.9,72949.52,1480901.9,15778.443,1087184.0,1245520.6,408477.88,3555.2632,7308231.5,174253.5,422391.5,17559.459,1862884.0,25393.926,255222.39,875364.6,109254.58,96494.664,250851.2,699437.8,45328.89,257760.1,2739394.0,156764.25,242.41608,22578642.0,4766275.5,1073888.1,142.03404,3063719.0,204637.03,2796569600.0,3662452.0,98113.57,1538137.4,1694281.1,17618.027,654249.3,78587784.0,8568425.0,4070390.5,141080.27,31329.979,5208756.0,132358890.0,174228.72,685889.56,3049643.8,482705.06,60251.7,9511.714,230536.58,242438.53,228869.52,563973.44,170320.3,5632.573,25897.754,11964068.0,267524.44,10799185.0,2819.0935,1165940.6,369.35452,217689.38,198456.52,1924503.4,403002.7,1144555.6,47355.594,8823.542,477196.1,340560.16,3518579.5,433.12064,787718.25,942543.0,821393.8,27976632.0,1482279.9,803127940.0,2963115.2,21850.568,911092.5,5459488.5,9526.816,9117.76,1276872.4,5052056.5,295404.5,253685.12
1901,909098.5,719240.4,462046.75,15298.784,63097.53,4240684.5,320674.06,12193.633,17692000.0,29247260.0,1525666.1,236218.52,52158212.0,277562.8,523797.38,9229550.0,2695689.0,16568.086,16499.871,628703.94,6310577.5,102189.73,328401.78,10059380.0,56191.637,5714.361,428053.94,33305.723,144229.62,38707132.0,5690818.0,4848262.0,101989896.0,295923.34,490195.47,1839051.4,131995.9,638.29297,1247227.6,13242.303,9698.653,141103.69,7458155.5,61043.965,46185410.0,367025730.0,6224.5513,5232.2534,6010464.0,355266.06,880319.75,420493.84,5271231.5,100456.52,14705879.0,995261.44,2700570.8,1362675.6,29745.115,178706900.0,1064.5098,50512.977,498459940.0,1181709.1,634870.8,436102.34,21235.404,47727.17,43473.33,1906789.6,14309.835,421524.12,281846.34,85166.52,168130.36,457491.56,443658.5,15084976.0,12580830.0,73498480.0,4660388.0,3414644.8,460922.25,18368.916,315911.03,22240988.0,522701.8,94035.125,30914874.0,7104185.0,753573.4,690850.06,999704.6,1383.2552,99038.67,6820545.5,78787.53,791234.06,148051.6,538284.9,153048.94,1759.2367,1291.1193,741821.9,76403.17,2033697.8,72863.11,1502813.1,15931.733,1095687.4,1271014.1,418170.25,3582.9817,8101505.0,180816.38,428270.56,17657.824,1905822.6,26487.455,256795.48,878503.0,109314.79,96570.56,255186.36,705146.3,46034.168,261581.05,2770285.8,160657.1,241.14853,22348858.0,4498050.5,1081472.5,143.71837,3411890.0,201937.2,2870027800.0,3693609.8,100267.06,1571475.4,1725530.6,17835.709,653912.75,82392296.0,8564219.0,4000676.2,145096.08,31524.99,5688389.5,136172590.0,176010.52,682547.7,3141693.2,492227.25,61510.332,9535.472,253870.53,248798.17,232874.42,596431.9,171335.17,5727.631,26124.46,12452961.0,277319.2,10151559.0,2825.932,1137373.1,380.89725,217923.78,202107.77,1975733.0,410726.4,1182805.6,47533.113,8854.748,487415.4,346474.53,3428731.2,438.01154,869653.75,959128.1,836146.44,28434920.0,1505867.9,868237060.0,3032530.5,22032.219,931525.3,5492229.0,9560.227,8892.495,1292591.5,6822250.5,301297.62,258549.62
1902,916897.06,737489.9,466139.84,15317.578,62991.35,4468273.0,316336.97,12202.001,17708378.0,26583568.0,1490902.9,238307.5,54437068.0,283528.72,517244.22,9312571.0,2695482.5,16450.51,16742.1,614053.2,6307064.5,103104.305,332860.8,10519651.0,55847.66,5763.917,430602.53,34061.977,146568.92,40788524.0,5747640.5,4735413.5,102598890.0,290661.84,494995.62,1858972.4,137160.39,639.7994,1265247.6,13301.689,9809.163,134251.5,7708240.0,61932.45,46708824.0,360115260.0,6275.1694,5439.5103,6158906.5,365487.06,887103.9,427061.44,5343497.5,102681.03,15295631.0,968937.5,2737027.2,1355636.5,30114.264,168976030.0,1068.1678,50982.633,517148200.0,1177552.1,645601.9,441805.94,21672.697,48155.883,43378.71,1831252.2,14354.112,433041.7,284055.25,88115.8,171808.34,448325.28,454154.97,14259179.0,11734701.0,75126536.0,4632109.0,3401348.2,470375.44,18904.49,312821.8,23793458.0,535191.25,93010.07,32758890.0,6911614.5,803819.9,677090.94,1007825.2,1404.391,99043.695,6835511.5,78873.49,800704.56,147605.31,536721.1,153630.69,1783.0646,1343.1455,753408.9,78561.18,2019607.5,73459.266,1493442.2,16085.291,1104343.8,1248731.4,421502.1,3613.2139,8537041.0,175518.98,434213.6,17780.2,1941943.2,25635.69,258384.88,881848.1,109376.53,96666.95,264620.6,726088.0,46749.26,265540.56,2802606.8,162922.23,239.87492,22447374.0,4865386.5,1089339.1,145.4138,3760450.0,199231.42,2928892400.0,3726145.2,102438.01,1577201.5,1757379.1,18081.885,663991.0,80799700.0,8560213.0,4265411.5,149326.31,31755.764,5731478.0,134555710.0,177900.27,679323.56,3234925.5,501891.88,62793.137,9693.517,270800.84,255109.33,237003.67,571330.44,172398.88,5824.2188,26355.01,12601080.0,270198.1,10569875.0,2835.5479,1109100.5,392.4129,218182.38,205829.6,2028381.1,402913.5,1149995.0,47871.45,8888.726,497737.9,352430.9,3538566.2,442.92636,968952.2,976300.56,851390.44,27924488.0,2010364.0,915763000.0,2967539.8,22226.021,940214.44,5404746.0,9644.655,8735.733,1306739.4,8960460.0,307505.03,263640.25
1903,924702.75,755628.5,470287.16,15718.899,62931.934,4915485.0,314258.44,12201.382,17524032.0,26591724.0,1468062.4,240465.17,58439268.0,289659.44,510985.56,9395748.0,2727711.2,16335.084,16976.367,622134.2,6332208.0,103841.09,337278.62,10621275.0,55472.8,5816.599,433265.2,34839.73,148944.83,43497564.0,6190021.0,5002193.5,103539176.0,285699.22,504923.1,1879349.6,142415.22,641.37146,1247280.2,13361.653,9921.265,151742.12,8212519.5,62825.92,47463452.0,386640300.0,6327.303,5649.205,6388805.5,379109.88,895434.3,436165.28,5402872.5,104973.97,15144922.0,954091.94,2774163.5,1486515.8,30488.092,184489230.0,1071.8259,51469.75,521072160.0,1177475.8,656746.8,447627.88,21959.834,48596.453,43286.49,1914773.0,14391.513,443218.2,285773.94,91093.67,174268.8,460651.03,462186.62,14588182.0,13846318.0,75454050.0,4594668.0,3387675.0,479645.28,19486.94,309845.56,24125424.0,547154.5,92035.96,33735496.0,6817173.5,861642.6,669946.5,1016012.06,1426.0277,98887.87,6851026.5,79002.73,810255.7,147179.0,535207.75,154248.22,1806.5183,1398.7997,766865.06,80769.58,2016213.6,74032.445,1490893.1,16239.052,1113120.2,1236992.5,424917.78,3644.2378,9418672.0,181741.11,440208.84,17907.365,1978539.6,26678.393,259988.36,885341.0,109436.414,96624.1,275149.6,743861.1,47471.94,269631.47,2835994.0,165812.8,238.59435,23584574.0,4863136.5,1097418.1,147.2668,3911955.2,196515.53,3141620700.0,3759268.5,104623.07,1631321.2,1789721.2,18341.85,674055.75,83960900.0,8556700.0,4173731.5,153609.45,32016.133,6128179.5,133187144.0,179872.66,676194.44,3329318.0,511688.72,64089.926,9852.833,276230.7,261165.69,241247.5,602203.4,173501.61,5922.135,26588.691,12814286.0,279496.53,11470701.0,2844.0842,1081117.1,403.73593,218656.36,209617.73,2080822.9,398602.53,1119405.2,48212.17,8922.941,507960.94,358414.66,3711255.2,447.86093,926874.56,994028.1,780323.8,27700504.0,1788445.0,1059848300.0,2926461.8,22397.71,931763.06,5654317.0,9729.924,8576.483,1319294.0,11143423.0,314010.75,396294.56
1904,932612.1,773626.0,474481.84,15748.122,62910.1,5821981.0,334089.53,12209.527,17972804.0,28112388.0,1582245.5,242677.28,56028750.0,295947.44,504992.12,9481148.0,2836628.8,16221.618,17223.736,628046.0,6638040.5,104725.19,341649.12,11041014.0,55118.457,5871.725,436040.97,35637.953,151350.78,49170504.0,6485815.0,4732729.0,104164620.0,281022.66,509494.66,1900123.9,147755.77,642.9914,1230583.5,13421.951,10034.403,151211.34,8565832.0,63723.484,47848724.0,400266660.0,6380.2646,5864.9814,6846569.5,385856.9,903859.9,444515.06,5476697.5,107332.75,16044532.0,1041944.6,2811866.5,1519446.9,30865.115,180084400.0,1075.4841,51968.508,523407360.0,1219571.4,668285.5,453536.7,22262.846,49046.035,43196.258,1882527.5,14435.703,456373.6,287581.56,94091.81,178950.5,471052.34,470723.1,14678351.0,14447545.0,77524540.0,4560214.5,3373589.8,488708.62,20086.428,306968.0,25044408.0,559874.94,91104.14,37269464.0,7530829.0,844653.5,721225.06,1024256.8,1448.1002,98878.336,6866777.0,79166.72,819885.1,146769.2,533738.94,154891.03,1831.1892,1457.9058,780115.06,83015.09,2116172.5,74635.69,1554580.4,16392.95,1121983.5,1326902.2,428399.38,3675.9485,9887093.0,186937.81,446243.06,18037.908,2015573.9,27554.184,261602.81,888922.8,109490.81,96674.53,286884.94,743973.44,48199.906,273846.78,2870086.0,168014.84,237.30585,24586158.0,4783049.5,1105635.8,149.11484,4219170.5,193785.47,3173260000.0,3793301.8,109039.945,1784767.6,1822548.5,18610.158,684104.7,84851704.0,8553355.0,4253220.0,157938.77,32299.938,6647775.0,140484400.0,181902.39,673137.5,3424847.2,521607.28,65396.863,10013.165,281846.97,267645.72,245595.4,628139.2,174633.6,6021.177,26824.81,12924082.0,287330.3,12009456.0,2852.747,1053416.9,415.06088,220357.12,213467.97,2132963.5,427534.3,1196315.0,48554.668,8957.333,518338.97,364411.1,3888118.8,452.81094,936429.7,1012280.56,809721.44,29765092.0,1327139.1,1045911700.0,3152942.8,22590.395,970003.6,6017975.5,9815.813,8414.549,1330233.2,12270605.0,320799.2,434554.53
1905,940571.6,791452.2,478717.3,15977.268,62916.695,6822203.5,316266.03,12216.599,18655606.0,29522740.0,1458733.4,244929.7,55944844.0,302385.28,499234.5,9567476.0,2937663.8,16109.926,17471.824,637828.6,6463404.5,105577.3,345968.34,11499420.0,54756.035,5928.612,438929.03,36550.84,153780.17,51868716.0,6766238.0,5651090.5,104808670.0,276617.22,514145.2,1921236.0,153177.47,644.6412,1221953.2,13482.314,10148.028,143736.84,9027921.0,64625.406,49078796.0,428714000.0,6433.3716,6084.699,6684068.5,399238.03,912356.1,484092.6,5551839.5,109754.86,16686886.0,954020.56,2850023.2,1596631.2,31243.855,181970510.0,1079.1422,52473.066,530108100.0,1188993.0,680198.06,459501.0,22581.207,49501.76,43107.617,1815627.4,14479.072,472204.75,289510.78,97101.9,182234.67,485214.3,484214.66,14821226.0,15545420.0,78002696.0,4522716.0,3359058.5,497542.75,20709.602,304175.12,26768764.0,572637.1,90206.0,38282384.0,6870803.5,828186.25,672617.44,1032551.6,1470.5435,98846.52,6883481.5,79356.97,829590.5,146372.48,532309.2,155548.64,1856.0422,1520.3033,796198.3,85792.625,2038716.4,75250.336,1504489.8,16546.92,1130901.0,1242125.1,422835.8,3708.2412,10311496.0,194154.22,452302.97,18170.422,2052915.6,28761.863,263226.4,892534.44,109536.31,96812.375,274556.34,770227.3,48930.895,278179.5,2904520.5,169727.03,236.0085,25134080.0,4775967.0,1113918.1,151.0092,4345764.0,191037.05,3339291100.0,3827729.8,111784.26,1770350.1,1855735.2,18881.365,694135.1,90724510.0,8564070.0,4205603.0,162307.42,32601.012,7342968.0,132174350.0,183964.16,670130.0,3521489.8,531637.2,66710.08,10174.252,287634.56,274043.38,250037.67,663931.3,175785.06,6121.1396,27062.66,13271018.0,298042.44,11858100.0,2861.476,1025993.9,426.26144,222109.31,217376.06,2184622.5,399373.3,1080121.0,48898.367,8991.837,528729.56,370405.62,4069381.2,457.77225,980369.9,1031027.3,840970.94,27945030.0,1205074.4,1161667500.0,2915782.8,22780.236,958329.94,6049840.0,9902.099,8249.733,1339535.2,13697163.0,327854.97,542741.94
1906,948577.5,809066.44,482988.47,16297.25,62942.543,8488776.0,340534.4,12222.537,21598218.0,35120690.0,1601737.9,247208.34,63597576.0,308965.56,507064.6,9654548.0,2921535.2,15999.815,17719.992,669603.25,6828881.5,106396.266,350228.12,12109799.0,54212.79,5994.1157,441928.5,37409.906,156226.42,54113116.0,7433334.5,5767975.0,108134300.0,272466.0,518846.56,1942627.0,158675.72,646.30304,1247047.1,13542.485,10261.584,197489.98,9440972.0,65529.668,50998944.0,406797150.0,6485.942,6308.16,7226476.5,412775.6,920898.7,466601.8,5628275.0,112237.77,17019048.0,1061873.4,2888519.8,1644114.6,31632.469,194105340.0,1082.8003,52977.605,548637400.0,1239826.1,692469.7,465489.38,22914.428,49960.797,43020.168,1810605.9,14521.542,482949.47,291581.7,100115.58,182700.53,520206.9,496060.2,15572739.0,16030706.0,81125360.0,4489118.5,3347716.0,506128.78,21285.918,301452.78,30110182.0,585428.94,89332.89,41461530.0,7739156.5,855205.94,735246.56,1040127.25,1493.2924,98792.46,6898756.0,79564.97,839340.56,145985.44,530912.7,156210.58,1880.9623,1509.4712,809515.4,88613.55,2159755.2,75815.7,1581652.1,16700.896,1139839.5,1352494.5,428324.84,3741.0103,10695489.0,212537.16,458376.12,18303.486,2090644.0,31805.105,264856.03,896117.2,109569.36,96575.85,287646.78,785944.2,49662.695,282622.9,2938939.8,172387.38,234.7014,26748348.0,4859485.5,1122192.4,152.91003,4720218.0,188266.16,3469931500.0,3862317.8,116116.11,1889484.5,1889678.4,19150.023,704144.4,94762460.0,8547062.0,4628788.0,166696.98,32913.195,8688773.0,141573000.0,186032.7,667149.06,3619223.5,541787.2,68025.74,10335.835,293578.4,281028.12,254563.72,753994.44,176946.23,6221.8223,27301.535,13811568.0,324674.66,13014943.0,2870.211,998842.44,437.3174,223900.75,221337.95,2244105.5,434928.6,1183859.2,49242.637,9026.393,539191.2,376383.72,4125814.0,462.74045,1011814.1,1131389.1,874151.56,30437456.0,1961554.5,1216491500.0,3198170.8,22967.01,953455.7,6153003.5,9988.558,8081.841,1347177.9,15316008.0,335162.97,568757.8
1907,956625.56,826447.56,487286.94,17108.262,62978.48,7820954.5,364200.0,12227.287,23055922.0,43680656.0,1739004.1,249499.08,64467772.0,315681.06,514937.84,9742181.0,3106704.5,15891.103,17967.611,668266.3,7186885.0,107180.97,354428.6,12816836.0,53660.973,6060.357,445038.7,38287.938,158682.92,64664212.0,8543458.0,7254941.0,128591230.0,293584.5,523570.3,1964237.9,164245.95,647.959,1271104.9,13602.206,10374.519,185918.06,9684308.0,66435.37,53312220.0,493823650.0,6537.288,6535.1606,6520460.0,431355.75,927266.2,461063.78,5705551.5,114779.04,17298558.0,1167613.1,2927243.8,1936940.1,32019.53,206078320.0,1086.4585,53169.703,572512600.0,1289249.6,688152.1,471470.47,23262.057,50420.29,42933.49,2002629.1,14563.041,485304.84,301840.1,103146.7,187463.36,524146.4,508873.47,15589707.0,17275206.0,83837540.0,4442676.5,3328530.8,514440.06,21918.979,298786.84,31889650.0,598231.6,88476.195,43875850.0,8601365.0,883334.75,796751.06,1047702.4,1516.2812,98716.195,6914747.5,79782.21,849160.4,145604.62,529543.7,156866.38,1905.8342,1525.0876,820255.0,91465.64,2278082.0,76554.695,1657028.9,16854.816,1148765.4,1460198.6,436484.3,3774.1501,11504655.0,214286.84,464449.75,18434.467,2128563.2,32116.652,266489.47,899611.75,109586.47,96498.34,290780.78,857092.4,50392.992,287170.12,2972977.8,174021.4,233.38362,27388560.0,5443302.0,1130384.6,154.86652,4980788.0,185468.69,3867531800.0,3896828.0,122598.31,2367119.5,1932718.1,19410.691,714129.9,103855680.0,8543916.0,4928810.0,171271.58,33230.324,9963935.0,150158880.0,188082.75,664171.94,3718025.2,552029.75,69339.984,10497.656,299663.78,287670.66,259163.92,763360.2,178107.31,6323.0205,27631.998,14462368.0,327599.0,14528454.0,2879.5007,971956.5,448.20892,225719.03,225349.48,2307061.5,469620.22,1276387.4,49586.867,9060.937,549656.3,381911.4,4452127.0,467.7114,1116150.2,1158691.6,909350.3,32916634.0,2475948.0,1403356300.0,3469887.2,23150.49,972717.3,6221203.5,10074.964,7910.672,1353139.5,16663799.0,342708.6,602955.6
1908,964712.1,843565.2,491605.94,17043.512,63015.332,8470367.0,367575.28,12230.794,24743758.0,61093884.0,1750319.4,251787.92,63955144.0,322524.62,522828.2,9830201.0,3295876.8,15783.598,18214.047,680162.1,7305160.0,107930.34,358570.3,13057923.0,53100.355,6126.675,448258.78,39183.895,161143.08,65439708.0,8556259.0,7008134.5,133126120.0,317412.3,528288.2,1986009.6,169883.6,649.59125,1284973.2,13661.21,10486.279,215122.64,9822073.0,67341.63,54170636.0,498662340.0,6586.734,6765.492,7932268.5,447019.34,935491.3,475168.06,5778720.0,117376.21,18058614.0,1174553.8,2966082.0,2482390.0,32403.549,207579310.0,1090.1166,53681.535,558845200.0,1308430.5,683846.06,477412.88,23623.668,50877.395,42847.195,2333540.0,14603.495,484259.2,303301.9,106165.68,193083.5,540674.2,521778.7,16162898.0,17634794.0,87561490.0,4399199.5,3312460.8,522454.22,22469.672,296163.16,32375912.0,611029.56,87627.266,46672864.0,8667891.0,912568.6,801882.3,1055266.1,1539.4452,98617.83,6930733.0,80000.21,859047.75,145226.61,528196.44,157505.47,1930.5436,1539.9275,832563.8,94336.74,2307481.2,77166.125,1671671.4,17008.617,1157646.8,1473964.4,442349.88,3807.557,11817260.0,222786.08,470511.16,18563.156,2166543.0,33536.18,268124.0,902959.0,109584.125,96422.56,296107.88,881072.3,51119.543,291814.6,3006272.0,176406.89,232.05421,27844084.0,6419148.5,1138421.6,156.79285,5061065.5,182640.52,3743527400.0,3931025.2,126510.516,2972027.2,1980380.4,19657.916,724088.9,110050240.0,8540810.0,4925006.0,175867.55,33546.234,9782463.0,151537920.0,190089.06,661175.9,3817871.8,562354.94,70648.97,10659.455,305876.03,293869.25,263828.22,805562.75,179258.53,6424.5327,27966.25,14705418.0,340151.4,15535085.0,2888.3115,945330.06,458.9162,227552.05,229406.61,2370437.5,472645.56,1282449.6,49930.453,9095.406,560121.56,387419.2,4289722.0,472.6808,1181884.9,1186844.9,946663.4,33253474.0,2823106.0,1236201700.0,3493750.5,23330.457,969018.25,6360647.0,10161.099,7736.029,1357398.0,17106386.0,350477.38,739798.0
