Date,AFG,AGO,ALB,AND,ARE,ARG,ARM,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COK,COL,COM,CPV,CRI,CUB,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESP,EST,ETH,FIN,FJI,FRA,FSM,GAB,GBR,GEO,GHA,GIN,GMB,GNB,GNQ,GRC,GRD,GTM,GUY,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LIE,LKA,LSO,LTU,LUX,LVA,MAR,MCO,MDA,MDG,MDV,MEX,MHL,MKD,MLI,MLT,MMR,MNE,MNG,MOZ,MRT,MUS,MWI,MYS,NAM,NER,NGA,NIC,NIU,NLD,NOR,NPL,NRU,NZL,OMN,OWID_WRL,PAK,PAN,PER,PHL,PLW,PNG,POL,PRK,PRT,PRY,PSE,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SLB,SLE,SLV,SMR,SOM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SYC,SYR,TCD,TGO,THA,TJK,TKM,TLS,TON,TTO,TUN,TUR,TUV,TZA,UGA,UKR,URY,USA,UZB,VAT,VCT,VEN,VNM,VUT,WSM,YEM,ZAF,ZMB,ZWE
1860,3156865.8,8033429.5,1550055.1,5202.88,-1025.92,13739743.0,973378.2,-15278.88,15777733.0,4231040.5,4154023.2,1367368.1,5095305.0,-5226989.0,345735.03,13885204.0,2394314.0,0.0,4396.8003,6188936.0,40161948.0,373654.72,35554176.0,35744300.0,48951.04,335805.6,600822.75,344965.6,704733.75,124259500.0,3585370.5,11981903.0,166378940.0,144502000.0,6497921.0,9177551.0,1963684.1,0.0,25416728.0,39717.758,26417.44,2936915.8,3100367.0,594080.94,11408084.0,21454882.0,15608.64,65439.035,10438333.0,1708999.5,4634996.5,-11009367.0,-317815.38,251643.53,22985554.0,12059726.0,37771776.0,19104316.0,-891744.3,12215776.0,0.0,2006992.6,1397852.6,8831376.0,1362714.9,75642540.0,210130.39,332654.56,1119352.0,11552848.0,25025.12,8036800.5,2397575.0,5560779.5,4367854.5,2207743.2,11926760.0,278151400.0,121655350.0,1345677.2,5889037.5,1034237.3,1291413.4,3114.4001,22320246.0,893576.3,5129.5996,13742418.0,22237036.0,1938439.1,1679724.1,1065198.0,0.0,47925.12,749361.3,-13556.8,2161357.0,92955.68,19943556.0,42942.08,21800.8,5569.2803,17568146.0,142419.67,22338748.0,426562.88,10929712.0,6042046.0,146.56,2987479.0,10166611.0,36.64,20644514.0,0.0,1650888.4,1580832.9,15938.4,56627630.0,2100388.0,8624873.0,17778388.0,19932.16,6851.68,998330.06,26103618.0,570777.94,948609.56,5339950.0,3772821.0,0.0,7257138.0,13733954.0,3035770.8,0.0,8686611.0,-13813.28,2780847900.0,-205184.0,3172364.5,6606851.5,59027336.0,0.0,1802101.8,38953924.0,3173976.5,3159723.8,1936020.9,-13813.28,-146.56,24310384.0,537283400.0,997963.75,-325436.5,1090553.0,793622.4,488521.12,-28945.598,4039376.8,3563350.0,11175.2,366912.94,16605358.0,4613708.5,109260.484,249225.28,4517052.5,1355826.5,29836612.0,518749.12,0.0,767644.6,18564756.0,-262342.4,23628404.0,556085.25,547438.25,2083240.5,19639.04,868551.2,559969.1,14837735.0,0.0,6829659.0,4268010.5,71804770.0,2852130.8,963090050.0,2022125.0,0.0,10369.119,57074900.0,18901880.0,-49317.44,14729.279,-641896.2,4670610.5,9795631.0,903176.0
1861,3167711.2,7665601.0,1564015.0,4763.2,-1062.5599,14211777.0,963412.1,-17477.28,16075104.0,4320259.0,4161608.0,1363337.8,4913497.0,-4904594.0,319207.66,14056240.0,2303850.0,0.0,5532.64,6604543.0,40051624.0,389409.9,22692216.0,43721376.0,48841.12,45543.52,1157677.4,347713.6,830518.9,117351020.0,3214500.5,12309611.0,133979980.0,98086200.0,-618886.25,9179749.0,1832036.8,0.0,26616322.0,40157.438,27076.959,3317678.8,3039104.8,603900.5,11438679.0,21007434.0,15608.64,59136.965,9879133.0,2095075.1,4623455.0,28319826.0,-202655.84,248052.8,22320136.0,11059967.0,36917548.0,19332656.0,234899.05,10003636.0,0.0,-102555.36,7941940.0,8675766.0,1033248.0,52504680.0,232224.33,296710.72,-1018518.75,11649652.0,25208.318,8523307.0,2320191.2,5381573.5,4472681.5,1918470.4,11495470.0,265497460.0,119085830.0,996095.06,5878741.5,1271188.2,1238029.0,-8353.92,20954452.0,794941.44,3334.24,16109215.0,22478640.0,1999554.8,1688334.6,1084983.6,0.0,64486.4,833523.3,-13666.72,2428682.5,91233.6,13196482.0,42136.0,22753.44,4616.64,14377865.0,147366.08,22045188.0,388200.78,10812317.0,6027976.0,146.56,2919145.5,11489095.0,36.64,21572900.0,0.0,1732229.2,1223995.9,14912.4795,58044612.0,2092180.6,9946221.0,16773352.0,19309.281,5202.88,1036252.44,13894584.0,572976.3,959345.1,5537916.5,3229632.8,0.0,7143847.5,13553942.0,3051672.5,0.0,8300682.0,-14362.88,2767355100.0,-228560.33,4093127.8,9435899.0,57542240.0,0.0,-1720431.2,38248096.0,3269460.5,3416496.8,1834528.1,-16231.5205,-183.2,24132864.0,642751360.0,1002104.0,-332508.0,1059482.2,781494.56,378711.03,60968.96,3856176.5,2412341.0,9746.24,395748.66,16503425.0,4613892.0,90134.4,263514.88,4319196.5,1334209.0,29945688.0,520178.06,0.0,768194.2,14259189.0,-199211.69,21424838.0,560408.8,551578.56,1827676.5,18283.36,854884.5,571913.8,14790982.0,0.0,6654593.5,4064768.2,72777890.0,2912806.8,885525440.0,2040921.2,0.0,10515.68,44612828.0,18128924.0,95740.32,18283.36,-651752.3,5114431.0,10067463.0,939925.9
1862,3174233.2,7601518.0,1552180.4,4433.44,-1062.5599,14625735.0,953995.6,-19602.4,15812431.0,4400500.5,4164941.8,1366965.1,4472205.0,-4606784.0,298139.7,14200162.0,2211700.2,0.0,6302.0796,6871429.0,40200710.0,590929.94,14841509.0,45573670.0,48474.72,262965.28,783802.9,349069.28,767754.56,100110700.0,3296171.0,12495742.0,113198696.0,73103030.0,-4397166.0,14699381.0,3202629.2,0.0,27299842.0,40377.28,27370.08,3176394.8,3000486.2,611594.9,11507855.0,20493630.0,15608.64,53018.08,10419610.0,2334004.5,4613012.5,17599218.0,-120435.67,242886.56,21837880.0,10603763.0,37146292.0,18398262.0,8756.96,8234474.0,0.0,-2432639.5,16220345.0,8696540.0,949452.3,39275884.0,246037.6,266299.5,-2224781.0,11722199.0,25208.318,7070054.5,2052059.9,6572813.0,4626496.0,2393508.0,11114670.0,275966820.0,116139784.0,851660.1,5871816.5,1407598.9,1196039.5,-17550.56,19937180.0,896617.44,2051.84,15632199.0,22679134.0,2035498.6,1696505.2,1106674.6,0.0,73463.2,898669.25,-13776.64,2063857.9,89914.56,9644197.0,41989.438,21361.121,4909.76,12909994.0,151396.48,21803400.0,357276.66,10806382.0,6017936.5,146.56,2853669.8,11667019.0,36.64,21219800.0,0.0,1783525.2,1023501.75,13996.4795,54977480.0,2059424.5,12015502.0,15817634.0,18686.4,403.04,1349634.4,32365504.0,576823.5,963778.56,5748889.5,3894062.8,0.0,6951267.5,13485572.0,3052844.8,0.0,8550787.0,-14839.2,2740452000.0,-300448.0,3112751.2,8598235.0,61758590.0,0.0,-7717116.5,37748544.0,3128946.0,3586213.2,1784184.9,-18466.56,-183.2,23938634.0,645391740.0,1006830.5,-338150.56,1049845.9,772151.4,334999.53,170376.0,3684921.5,3543014.8,8830.24,413042.72,16499725.0,4616200.0,106549.12,324520.47,4229428.5,1340987.4,30678198.0,537508.75,0.0,768597.25,11488142.0,-155500.16,24383480.0,563559.8,553777.0,1259353.5,17257.44,849644.94,579131.8,14788784.0,0.0,6723440.0,3959758.0,73765180.0,2960145.8,872666050.0,2052719.2,0.0,10515.68,38710124.0,18428272.0,51149.44,21764.16,-660179.5,5454816.5,10128541.0,962056.44
1863,3179729.0,7717886.5,1569621.0,3883.84,-1099.2001,14950842.0,945311.94,-21397.762,17429574.0,4432341.0,4167177.2,1370555.9,4488400.0,-4330775.0,281175.34,15320649.0,2135122.8,0.0,6924.96,7114059.0,40283956.0,1077399.2,9393177.0,42533984.0,48438.082,66501.6,1456256.8,349692.16,762954.75,118307110.0,3112128.5,13145846.0,103271570.0,57357760.0,6780672.0,18403906.0,5616472.0,0.0,24413122.0,40487.2,27480.0,3696646.0,2955016.0,618226.75,11572670.0,19857744.0,15608.64,51699.04,10442436.0,2448211.5,4603046.5,-4161827.5,-57085.12,235192.16,21379808.0,10126454.0,37112840.0,19565246.0,1418371.0,6026730.5,0.0,3165036.5,23756606.0,8640738.0,1071207.1,31218526.0,255857.12,258165.44,1068092.6,11788260.0,25244.959,7693045.0,2551426.2,5848000.5,4706811.0,1864756.1,10808874.0,270006200.0,115006400.0,869760.3,5866467.0,1494325.8,1159546.1,-25464.799,17287156.0,754307.7,1062.5599,14678643.0,22732886.0,2029306.4,1703833.2,1129428.0,0.0,79435.516,902846.25,-13886.56,1789717.5,88852.0,7861295.0,42136.0,22277.121,4799.84,12625338.0,154657.45,21797172.0,322065.6,10718812.0,6008960.0,109.92,2791491.8,10028625.0,36.64,21470196.0,0.0,1830241.2,892880.2,13153.761,52592764.0,2082654.1,9404352.0,14860524.0,18100.16,3041.1199,1120781.0,25804892.0,577373.1,964841.2,6142916.0,5068887.5,0.0,7027625.5,13440432.0,3081130.8,0.0,9934716.0,-15315.5205,2707118800.0,-331005.78,2652699.5,6764806.5,64050864.0,0.0,-1970316.0,37463628.0,3036027.0,3719033.2,1782206.2,-20628.32,-219.84,23784892.0,615581400.0,1011337.25,-342913.75,1048526.9,765409.6,324886.88,42172.637,3575441.2,2482470.0,7987.52,423998.06,16564577.0,4618838.5,84528.48,293999.34,4178425.8,1328126.8,30946364.0,548024.5,0.0,768743.9,9572126.0,-120948.63,22873436.0,565245.25,555022.75,1063366.0,16414.72,847886.25,584005.0,14784350.0,0.0,6774223.0,3914288.0,74703464.0,3022763.2,857815600.0,2060963.2,0.0,10588.96,34527336.0,18538374.0,329.76,24548.799,-667800.7,5697923.0,10273490.0,950001.9
1864,3184712.0,7902258.5,1562109.8,3077.76,-1099.2001,15170535.0,937251.25,-22973.28,16112147.0,4602937.0,4178425.8,1374403.0,4517858.5,-4074954.0,267435.38,14807141.0,2063857.9,0.0,7474.5596,7178948.5,40333532.0,558466.9,5296642.0,44987692.0,48291.52,79801.914,646842.56,349875.38,726314.7,131102500.0,3120445.5,12441552.0,75890056.0,46593880.0,2677980.8,14447665.0,4826514.0,0.0,28389038.0,40523.84,27516.64,3709690.0,2946222.2,624015.9,11543835.0,19827296.0,15608.64,49610.56,10341346.0,2590961.0,4593447.0,7259776.5,-5496.0,254794.56,20952364.0,9665046.0,37141640.0,19555976.0,-81011.04,4583994.0,0.0,375230.25,29683238.0,8687527.0,1032478.5,26871152.0,263331.7,287440.8,139085.44,11847471.0,25244.959,7493613.0,2208036.5,5973602.5,4709266.0,2553698.0,10561150.0,239202990.0,112694780.0,842426.9,5861814.0,1553755.8,1126936.5,-32463.041,15402979.0,1159436.1,219.84,16334808.0,22845662.0,2047186.8,1710355.2,1276867.4,0.0,83795.68,890755.06,-13996.4795,1748790.6,87936.0,6222278.0,42392.48,22167.2,4983.04,11972450.0,157332.16,21717334.0,304405.12,10758236.0,6000459.5,109.92,2740012.5,9984070.0,36.64,22210142.0,0.0,1871461.4,800547.4,12384.319,54485510.0,2032530.8,10596984.0,15057795.0,17513.92,3444.16,1120890.9,16246506.0,584298.1,963595.4,6277787.5,3568369.8,0.0,7006740.5,13381918.0,3083402.5,0.0,10995334.0,-15791.841,2618697500.0,-373691.34,3015252.2,9294139.0,56470890.0,0.0,-3788173.0,36633440.0,3111725.2,3833716.2,1716474.1,-22680.16,-219.84,23735576.0,593876500.0,1016210.44,-347200.66,1041308.9,760389.94,300228.16,16268.159,3404479.0,2900679.0,6998.2397,431179.5,16626133.0,4616054.0,139708.33,288723.2,4081256.5,1347729.1,31253626.0,543517.75,0.0,768633.9,8152363.0,-92076.32,21856052.0,565868.2,555755.5,967112.75,15718.561,848032.8,587522.4,14793436.0,0.0,6637336.0,3895345.0,75511960.0,3060209.5,825621950.0,2067192.0,0.0,10588.96,31410410.0,18350484.0,67637.44,26710.56,-675018.75,5874491.0,10116414.0,953995.6
1865,3189292.2,7702387.5,1590615.6,3114.4001,-1135.84,15228867.0,929813.25,-24365.6,19510836.0,4664821.5,4189051.5,1376601.5,4112437.0,-3837783.8,256040.33,14790396.0,2019230.5,0.0,7914.2397,7529483.5,40532412.0,1046255.2,2068951.0,34631800.0,48181.6,28139.52,737050.25,349765.44,729978.75,113483610.0,2971650.5,12612624.0,52632590.0,38636332.0,5014037.5,14475804.0,3566830.8,0.0,29425546.0,40560.48,27553.28,3775422.5,2914748.5,629035.56,11591284.0,19615334.0,15608.64,48328.16,10208784.0,2654421.5,4584030.0,15041087.0,37995.68,252229.75,20621836.0,9262519.0,36359524.0,18924120.0,475037.6,3123926.2,0.0,1972111.4,34197616.0,8854056.0,774972.6,21971432.0,269267.38,250287.84,624968.5,11902944.0,25244.959,5801724.0,3210543.5,5050274.5,4966845.0,2225293.8,10489556.0,246094940.0,113929810.0,353209.6,5857637.0,1597174.2,1097184.9,-38801.76,14678058.0,1092788.0,-512.96,16657168.0,22880214.0,2060523.8,1716290.9,1207727.8,0.0,87166.56,741740.1,-14069.76,2081774.9,87056.64,5578879.5,42648.96,22277.121,4543.36,11235143.0,159603.83,21460964.0,270366.56,10650735.0,5992215.5,109.92,2699085.5,11180219.0,36.64,22904726.0,0.0,1911911.9,731884.0,11688.16,58110564.0,2093536.4,8750255.0,14223172.0,17000.959,-3847.2,1060544.8,17242528.0,574002.25,961140.5,6816139.0,3329073.8,0.0,6839222.5,13358504.0,3196217.2,0.0,8450540.0,-16231.5205,2571432000.0,-378747.7,2958753.2,8064831.0,53264596.0,0.0,3679132.2,36237804.0,2937758.5,3934953.0,1686026.2,-24658.72,-219.84,23907930.0,597391360.0,1021156.75,-351084.5,1032954.8,756322.9,316716.16,118750.234,3585920.2,2531201.0,6521.9204,435869.44,16843152.0,4616823.5,94531.2,287843.84,4030986.2,1384185.9,31445474.0,541575.8,0.0,768304.2,7041402.0,-67344.32,22066000.0,567150.56,556195.25,910394.06,15095.681,849278.56,590123.9,14806994.0,0.0,7220425.0,4031535.8,76276640.0,3101612.5,789453800.0,2072138.6,-36.64,10625.6,31040714.0,18953652.0,-15498.721,28432.64,-681943.7,6006688.0,10117623.0,882108.0
1866,3193432.5,7773725.5,1612819.5,2418.24,-1135.84,15500406.0,922888.3,-25538.08,18041280.0,4676620.0,4201105.5,1381144.8,3962946.0,-3617760.5,246513.92,16037621.0,1955550.1,0.0,8317.28,7742801.5,40674028.0,557697.44,-609836.1,52163892.0,48071.68,200017.77,1303065.0,349508.97,722504.2,140494290.0,2996419.2,14213646.0,38990820.0,32816470.0,4513278.5,11967320.0,2440700.2,0.0,24396926.0,40560.48,27516.64,3510075.2,2909289.2,633468.94,11594142.0,19238638.0,15608.64,47082.4,10271035.0,2776579.2,4574723.5,-7027771.5,75624.96,229256.47,20265512.0,8985081.0,36943492.0,18995678.0,-267178.88,766582.1,0.0,1892602.5,39607696.0,8635059.0,628888.94,18436150.0,274103.84,235265.44,777464.2,11956512.0,25244.959,9099873.0,2144979.0,4420543.0,5127475.0,2572164.5,10352705.0,257978480.0,112545040.0,273371.06,5853679.5,1630589.9,1069961.2,-44590.88,13521589.0,1405803.5,-1245.76,15750290.0,22925354.0,2124863.5,1721640.4,1194024.2,0.0,89877.914,971766.0,-14179.68,1986730.8,86213.92,4423804.0,42905.44,22203.84,4873.12,10687009.0,161582.4,21652736.0,241714.1,10691002.0,5984154.5,73.28,2657865.5,9960291.0,36.64,21975718.0,0.0,1953827.9,678536.2,11065.28,56525444.0,2121089.5,9430367.0,14106546.0,16488.0,-1209.12,1081173.1,8244513.0,568762.75,957879.5,7039789.5,2698975.8,0.0,6828523.5,13341100.0,3169873.0,0.0,8711234.0,-16671.201,2608127000.0,-441585.28,2657059.5,6377412.0,62009464.0,0.0,-1647114.5,35773500.0,2911854.0,4025673.2,1748350.9,-26564.0,-256.48,23885030.0,624667800.0,1026066.56,-354748.47,1013352.44,752805.44,545862.75,-311549.9,3438627.2,2742760.5,5862.4,438837.28,16903314.0,4611950.0,136190.88,294658.88,4048646.8,1419616.9,31754898.0,540953.0,0.0,767717.9,6145041.0,-45873.28,20221946.0,568469.56,556524.94,873827.4,14546.08,851257.1,592175.7,14780759.0,0.0,6856553.0,4067516.2,77187510.0,3139681.5,792145540.0,2076278.9,-36.64,10625.6,26976860.0,18892610.0,4103.68,29934.88,-688575.5,6170799.0,10343142.0,833486.7
1867,3197206.5,8070802.5,1627109.1,2931.2,-1172.48,15663784.0,916403.06,-26600.639,19018798.0,5026751.5,4212208.0,1384332.4,4779834.5,-3413639.0,238306.56,15323874.0,1912424.9,0.0,8647.04,8012801.0,40384350.0,569568.8,-2840552.5,41218132.0,48035.04,-26160.959,673003.5,349142.56,686413.8,150068830.0,3117294.8,14373505.0,19526628.0,28261714.0,-896251.0,11595314.0,2071955.4,0.0,26545570.0,40560.48,27480.0,3774579.5,2872502.8,637352.8,11816840.0,19840082.0,15608.64,46386.24,10557303.0,2772512.2,4565490.5,3320170.2,108637.6,230135.83,20109498.0,8658655.0,37019996.0,20124666.0,219510.23,1872230.8,0.0,-2111966.2,43305548.0,8718305.0,548793.94,16541165.0,280735.66,264211.03,-1282839.8,11999893.0,25244.959,10050499.0,3140194.5,4311465.5,5303933.0,2442532.5,10304340.0,256349340.0,111310270.0,250544.31,5849722.5,1657447.0,1044569.75,-49976.957,13504112.0,1122246.5,-1905.28,17417776.0,22953276.0,2158242.5,1726513.5,1228062.9,0.0,92076.32,958905.4,-14252.96,1973870.1,85407.84,3564632.2,43125.277,22387.04,5312.8,11439851.0,163304.47,21609466.0,234166.23,10691295.0,5976167.0,73.28,2609024.5,10412649.0,36.64,23294284.0,0.0,1985594.9,635887.2,10442.4,54577810.0,2167182.8,10208784.0,14466168.0,16011.681,-5312.8,1047574.25,19489328.0,566820.8,954105.56,6646862.5,3085601.0,0.0,7296819.5,13327251.0,3169433.2,0.0,8531624.0,-17110.88,2570222600.0,-469541.6,2785849.2,8599848.0,61943470.0,0.0,-2569160.2,35667100.0,3017963.5,4131196.5,1690716.1,-28396.0,-256.48,23899686.0,577462900.0,1030793.06,-358229.28,998733.1,750020.75,381532.3,206136.64,3332628.0,3411953.2,5532.64,440742.56,17038480.0,4613599.0,79288.96,291654.4,4029081.0,1482967.4,32142988.0,556195.25,0.0,766948.44,5409016.5,-27113.6,22389568.0,569715.4,556744.8,848948.8,14069.76,853712.0,593824.5,14794682.0,0.0,6994063.0,4041868.2,77849530.0,3170019.5,777034750.0,2079833.0,-36.64,10662.24,29599808.0,17544916.0,20408.48,31253.92,-694987.5,6221985.0,10214243.0,802489.25
1868,3200613.8,7472105.0,1623225.2,2601.44,-1172.48,15765678.0,910430.75,-27480.0,18374886.0,4874292.5,4227376.5,1385321.8,4527275.0,-3224100.0,231088.48,15264774.0,1854936.5,0.0,8976.8,8050614.5,40436820.0,674688.94,-4768329.5,59564030.0,47961.758,43125.277,1423244.2,348702.88,687366.4,143245920.0,3150673.5,13654702.0,2501266.2,24674950.0,-7280368.0,9632766.0,2722022.2,0.0,23641960.0,40560.48,27443.361,4112510.5,2845169.2,640760.3,11676069.0,19262234.0,15608.64,45616.8,10431738.0,2783211.0,4556257.5,11903713.0,137803.05,236657.77,19762846.0,8268988.5,37503864.0,20257706.0,-218081.28,348739.5,0.0,-2677248.2,45105820.0,8722226.0,749837.6,14388235.0,282237.94,286158.4,-2907897.0,12039904.0,25244.959,6693139.0,3109050.5,4224372.5,5302504.5,1999884.5,9994586.0,254747490.0,110595680.0,231161.75,5845802.0,1679541.0,1020790.44,-54996.64,13138591.0,963778.56,-2564.7998,17048886.0,23034652.0,2184733.2,1730983.5,1225461.4,0.0,93908.32,1039256.94,-14362.88,1931037.9,84528.48,3140341.0,43345.12,22387.04,5166.24,11011163.0,164843.36,21395380.0,206100.0,10584307.0,5968253.0,73.28,2566925.0,10368387.0,36.64,23676402.0,0.0,2016335.9,600529.6,9892.8,54822892.0,2133657.0,9640754.0,14652373.0,15572.001,-10515.68,1088134.8,15549284.0,565098.7,950038.6,6706952.0,3339003.2,0.0,7149709.5,13359897.0,3203691.5,0.0,10086369.0,-17513.92,2538666500.0,-484893.75,3047019.2,8916491.0,62043172.0,0.0,-15714346.0,34697020.0,3208381.5,4187182.5,1662210.2,-30118.08,-293.12,23838168.0,581748900.0,1035006.75,-361526.88,988693.75,746686.56,322212.16,480057.25,3389419.8,2841578.5,5019.6797,441695.2,17008178.0,4608029.5,112668.0,293010.1,3896077.5,1483993.2,32455970.0,584701.1,0.0,765995.8,4771883.5,-10698.881,20773158.0,570851.2,556928.0,831215.06,13666.72,856496.6,595106.9,14805858.0,0.0,6874910.0,3966756.5,78245190.0,3202299.2,764646800.0,2082910.8,-36.64,10662.24,24109524.0,19006450.0,-47448.8,32353.12,-701326.25,6308638.5,10244471.0,836051.56
1869,3203728.2,7716237.0,1646015.4,2454.88,-1209.12,15838446.0,904788.2,-28286.08,21253068.0,5039062.5,4242142.5,1388729.2,4620707.0,-3048081.5,224676.48,15277818.0,1796715.8,0.0,9233.28,8320028.0,40729572.0,436052.66,-6482532.0,53705156.0,47888.48,-28835.68,1159839.1,348226.56,684252.0,182530220.0,3058011.0,12784136.0,-14154325.0,21916034.0,7773909.0,9973188.0,2762875.8,0.0,21141756.0,40560.48,27406.72,3890398.5,2854512.5,643764.75,11678011.0,19196612.0,15608.64,44957.28,10339441.0,2869278.5,4547060.5,1708816.4,163670.88,235558.56,19557002.0,8106086.5,37491404.0,19475882.0,76321.12,-285425.6,0.0,3329476.8,44601320.0,8732045.0,1249900.2,12574811.0,284399.7,245561.28,1196955.5,12079035.0,25244.959,8594132.0,3250737.5,3736547.0,5575289.0,2511745.2,9701026.0,265221020.0,109778240.0,-246404.0,5841771.5,1698117.4,998586.56,-59686.56,12096329.0,1402945.6,-3187.68,18802512.0,23087450.0,2149485.8,1735087.1,1299767.4,0.0,95447.195,1042114.94,-14436.161,1769272.2,83685.766,3395099.0,43491.68,22387.04,5092.96,10365127.0,166162.4,21468476.0,185911.36,10609808.0,5959789.0,73.28,2527427.2,10104799.0,36.64,23045460.0,0.0,2048176.0,570887.8,9379.84,54885656.0,2182461.8,9584694.0,12862619.0,15132.319,1282.3999,1077399.2,16624484.0,564146.06,945824.94,6777594.0,3263561.5,0.0,7260069.5,13302555.0,3226445.2,0.0,6878720.5,-17916.959,2584887800.0,-527725.94,4506757.0,6878061.0,57582290.0,0.0,4303808.0,34374692.0,3131474.2,4259949.5,1690972.6,-31766.88,-293.12,23479316.0,577111400.0,1039733.25,-364714.56,1000418.56,743608.8,324264.0,37262.88,3311962.8,3030494.2,4799.84,442061.6,16989454.0,4604512.5,88961.92,309131.7,3835841.8,1571599.6,32709846.0,576786.9,0.0,764860.0,4227669.5,3627.3599,23008564.0,571987.06,557074.56,818134.56,13300.319,859501.1,596169.44,14820367.0,0.0,6833140.5,3954701.8,78761340.0,3237840.2,746749950.0,2085658.8,-36.64,10662.24,24444926.0,18388846.0,-18942.879,33305.758,-707555.06,6374847.5,10328377.0,793109.44
1870,3505349.0,8070620.0,1719918.2,1905.28,-1355.6799,16883090.0,860527.06,-25244.959,24951144.0,4904373.5,4263137.0,1392649.8,5558947.5,-2843190.8,229842.72,15298446.0,5145721.5,0.0,10295.84,8563281.0,41519972.0,469431.7,-7968430.0,36866436.0,47228.96,136740.48,1000235.3,362223.06,720159.2,156225920.0,2949007.0,15088536.0,-15413715.0,19915086.0,1499162.2,18529580.0,4957941.5,0.0,42105040.0,41916.16,28102.88,4194950.0,3098791.5,729319.2,11099722.0,19025136.0,15498.721,30374.56,10313391.0,3277851.0,4546951.0,14222878.0,215260.0,232480.8,18214586.0,7879249.0,36564120.0,20285846.0,111275.68,347823.53,0.0,802635.9,44418380.0,8513304.0,762808.1,11770417.0,321662.56,241530.89,-128313.28,12790438.0,25538.08,6798442.0,3686680.0,3595703.0,5709391.5,2366907.5,10797918.0,238365740.0,109756584.0,693192.2,9452644.0,1826137.6,983674.06,-57781.277,14336682.0,1334062.4,59833.12,16331548.0,23401932.0,2286849.0,1754579.8,2279118.0,0.0,61555.2,1044313.25,-14546.08,2891519.0,150297.28,2483789.0,52358.562,22167.2,5386.08,6644151.0,175505.6,21689488.0,207345.75,10760325.0,5939564.0,36.64,2567364.8,11716702.0,0.0,23136438.0,0.0,2127318.5,613756.6,8866.88,53784736.0,2212249.8,9484081.0,14972680.0,17037.6,-4726.56,1132762.2,-471410.22,568103.2,1030500.0,7400217.5,3285142.5,0.0,8032624.0,13079894.0,4362615.0,0.0,10200356.0,-18942.879,2835148300.0,-691470.06,3054640.0,12302540.0,70777190.0,0.0,2921124.0,37011456.0,3072703.8,4324472.5,1602047.4,-32792.8,-293.12,23448794.0,664773570.0,1043763.7,-347310.56,1054792.4,807252.5,250031.36,69066.4,3761389.0,3393230.5,7840.96,450672.0,16970438.0,4667863.0,143079.2,301583.84,3910220.5,1596844.5,33186312.0,629621.75,0.0,1956466.1,3807372.2,-33195.84,18393536.0,579131.8,586752.94,1090076.6,12897.28,1388033.1,641163.4,13040689.0,0.0,6932215.0,3929163.8,89760960.0,3222121.8,1089822600.0,2125156.8,0.0,10698.881,23725060.0,26836638.0,-34185.12,40926.88,-663697.0,13268956.0,10537774.0,868148.1
